Codigo de caso,Cantidad de gimnasios,Cantidad de paradas,Capacidad de la mochila,Tiempo,Distancia del camino,Ejercicio
3, 3, 3, 2, 5, 22.0523, 2
3, 3, 3, 2, 13, 22.0523, 3
3, 3, 3, 2, 17, 22.0523, 3
3, 3, 3, 2, 18, 22.0523, 3
3, 3, 3, 2, 16, 22.0523, 3
3, 3, 3, 2, 25, 22.0523, 3
3, 3, 3, 2, 1201, 21.9762, 4
3, 3, 3, 2, 1147, 21.9762, 4
3, 3, 3, 2, 1137, 21.9762, 4
3, 3, 3, 2, 908, 21.9762, 4
3, 3, 3, 2, 909, 21.9762, 4
3, 3, 3, 2, 1113, 13.5952, 1
3, 3, 3, 2, 985, 13.5952, 1
3, 3, 3, 2, 1029, 13.5952, 1
3, 3, 3, 2, 1039, 13.5952, 1
3, 3, 3, 2, 1153, 13.5952, 1
3, 3, 3, 2, 7, 18.6693, 2
3, 3, 3, 2, 7, 18.6693, 2
3, 3, 3, 2, 7, 18.6693, 2
3, 3, 3, 2, 7, 18.6693, 2
3, 3, 3, 2, 7, 18.6693, 2
3, 3, 3, 2, 22, 18.6693, 3
3, 3, 3, 2, 17, 18.6693, 3
3, 3, 3, 2, 17, 18.6693, 3
3, 3, 3, 2, 16, 18.6693, 3
3, 3, 3, 2, 17, 18.6693, 3
3, 3, 3, 2, 340, 14.4582, 4
3, 3, 3, 2, 337, 14.4582, 4
3, 3, 3, 2, 338, 14.4582, 4
3, 3, 3, 2, 338, 14.4582, 4
3, 3, 3, 2, 335, 14.4582, 4
3, 3, 3, 2, 1212, 17.8508, 1
3, 3, 3, 2, 1185, 17.8508, 1
3, 3, 3, 2, 2130, 17.8508, 1
3, 3, 3, 2, 816, 17.8508, 1
3, 3, 3, 2, 695, 17.8508, 1
3, 3, 3, 2, 3, 18.4311, 2
3, 3, 3, 2, 3, 18.4311, 2
3, 3, 3, 2, 3, 18.4311, 2
3, 3, 3, 2, 3, 18.4311, 2
3, 3, 3, 2, 3, 18.4311, 2
3, 3, 3, 2, 11, 18.4311, 3
3, 3, 3, 2, 9, 18.4311, 3
3, 3, 3, 2, 10, 18.4311, 3
3, 3, 3, 2, 10, 18.4311, 3
3, 3, 3, 2, 10, 18.4311, 3
3, 3, 3, 2, 255, 15.4214, 4
3, 3, 3, 2, 232, 15.4214, 4
3, 3, 3, 2, 232, 15.4214, 4
3, 3, 3, 2, 222, 15.4214, 4
3, 3, 3, 2, 230, 15.4214, 4
3, 3, 3, 2, 2331, 20.4164, 1
3, 3, 3, 2, 1201, 20.4164, 1
3, 3, 3, 2, 1194, 20.4164, 1
3, 3, 3, 2, 1210, 20.4164, 1
3, 3, 3, 2, 1244, 20.4164, 1
3, 3, 3, 2, 6, 28.4991, 2
3, 3, 3, 2, 8, 28.4991, 2
3, 3, 3, 2, 8, 28.4991, 2
3, 3, 3, 2, 9, 28.4991, 2
3, 3, 3, 2, 9, 28.4991, 2
3, 3, 3, 2, 23, 28.4991, 3
3, 3, 3, 2, 28, 28.4991, 3
3, 3, 3, 2, 31, 28.4991, 3
3, 3, 3, 2, 18, 28.4991, 3
3, 3, 3, 2, 18, 28.4991, 3
3, 3, 3, 2, 615, 15.5952, 4
3, 3, 3, 2, 611, 15.5952, 4
3, 3, 3, 2, 916, 15.5952, 4
3, 3, 3, 2, 911, 15.5952, 4
3, 3, 3, 2, 830, 15.5952, 4
3, 3, 3, 2, 1730, 9.65028, 1
3, 3, 3, 2, 1812, 9.65028, 1
3, 3, 3, 2, 736, 9.65028, 1
3, 3, 3, 2, 729, 9.65028, 1
3, 3, 3, 2, 743, 9.65028, 1
3, 3, 3, 2, 4, 8.23607, 2
3, 3, 3, 2, 4, 8.23607, 2
3, 3, 3, 2, 4, 8.23607, 2
3, 3, 3, 2, 5, 8.23607, 2
3, 3, 3, 2, 9, 8.23607, 2
3, 3, 3, 2, 29, 8.23607, 3
3, 3, 3, 2, 27, 8.23607, 3
3, 3, 3, 2, 24, 8.23607, 3
3, 3, 3, 2, 27, 8.23607, 3
3, 3, 3, 2, 26, 8.23607, 3
3, 3, 3, 2, 535, 8.23607, 4
3, 3, 3, 2, 527, 8.23607, 4
3, 3, 3, 2, 524, 8.23607, 4
3, 3, 3, 2, 518, 8.23607, 4
3, 3, 3, 2, 697, 8.23607, 4
3, 3, 3, 2, 1347, 20.1965, 1
3, 3, 3, 2, 1180, 20.1965, 1
3, 3, 3, 2, 1183, 20.1965, 1
3, 3, 3, 2, 1194, 20.1965, 1
3, 3, 3, 2, 959, 20.1965, 1
3, 3, 3, 2, 6, 21.4091, 2
3, 3, 3, 2, 4, 21.4091, 2
3, 3, 3, 2, 4, 21.4091, 2
3, 3, 3, 2, 5, 21.4091, 2
3, 3, 3, 2, 4, 21.4091, 2
3, 3, 3, 2, 13, 21.4091, 3
3, 3, 3, 2, 12, 21.4091, 3
3, 3, 3, 2, 20, 21.4091, 3
3, 3, 3, 2, 18, 21.4091, 3
3, 3, 3, 2, 19, 21.4091, 3
3, 3, 3, 2, 620, 20.1965, 4
3, 3, 3, 2, 617, 20.1965, 4
3, 3, 3, 2, 627, 20.1965, 4
3, 3, 3, 2, 815, 20.1965, 4
3, 3, 3, 2, 401, 20.1965, 4
4, 4, 3, 2, 1653, 25.1579, 1
4, 4, 3, 2, 1647, 25.1579, 1
4, 4, 3, 2, 1664, 25.1579, 1
4, 4, 3, 2, 1673, 25.1579, 1
4, 4, 3, 2, 1818, 25.1579, 1
4, 4, 3, 2, 7, 44.3418, 2
4, 4, 3, 2, 17, 44.3418, 2
4, 4, 3, 2, 10, 44.3418, 2
4, 4, 3, 2, 9, 44.3418, 2
4, 4, 3, 2, 11, 44.3418, 2
4, 4, 3, 2, 20, 44.3418, 3
4, 4, 3, 2, 19, 44.3418, 3
4, 4, 3, 2, 18, 44.3418, 3
4, 4, 3, 2, 18, 44.3418, 3
4, 4, 3, 2, 21, 44.3418, 3
4, 4, 3, 2, 326, 31.96, 4
4, 4, 3, 2, 299, 31.96, 4
4, 4, 3, 2, 370, 31.96, 4
4, 4, 3, 2, 370, 31.96, 4
4, 4, 3, 2, 372, 31.96, 4
4, 4, 3, 2, 3251, 30.6482, 1
4, 4, 3, 2, 1766, 30.6482, 1
4, 4, 3, 2, 1746, 30.6482, 1
4, 4, 3, 2, 1743, 30.6482, 1
4, 4, 3, 2, 1890, 30.6482, 1
4, 4, 3, 2, 10, 52.2165, 2
4, 4, 3, 2, 10, 52.2165, 2
4, 4, 3, 2, 10, 52.2165, 2
4, 4, 3, 2, 10, 52.2165, 2
4, 4, 3, 2, 10, 52.2165, 2
4, 4, 3, 2, 26, 52.2165, 3
4, 4, 3, 2, 26, 52.2165, 3
4, 4, 3, 2, 21, 52.2165, 3
4, 4, 3, 2, 20, 52.2165, 3
4, 4, 3, 2, 20, 52.2165, 3
4, 4, 3, 2, 188, 44.8154, 4
4, 4, 3, 2, 188, 44.8154, 4
4, 4, 3, 2, 188, 44.8154, 4
4, 4, 3, 2, 184, 44.8154, 4
4, 4, 3, 2, 187, 44.8154, 4
4, 4, 3, 2, 2375, 16.8614, 1
4, 4, 3, 2, 2370, 16.8614, 1
4, 4, 3, 2, 3642, 16.8614, 1
4, 4, 3, 2, 2976, 16.8614, 1
4, 4, 3, 2, 1958, 16.8614, 1
4, 4, 3, 2, 4, 31.2053, 2
4, 4, 3, 2, 4, 31.2053, 2
4, 4, 3, 2, 4, 31.2053, 2
4, 4, 3, 2, 3, 31.2053, 2
4, 4, 3, 2, 4, 31.2053, 2
4, 4, 3, 2, 12, 31.2053, 3
4, 4, 3, 2, 9, 31.2053, 3
4, 4, 3, 2, 10, 31.2053, 3
4, 4, 3, 2, 10, 31.2053, 3
4, 4, 3, 2, 24, 31.2053, 3
4, 4, 3, 2, 682, 24.497, 4
4, 4, 3, 2, 680, 24.497, 4
4, 4, 3, 2, 735, 24.497, 4
4, 4, 3, 2, 667, 24.497, 4
4, 4, 3, 2, 671, 24.497, 4
4, 4, 3, 2, 2379, -1, 1
4, 4, 3, 2, 2398, -1, 1
4, 4, 3, 2, 2388, -1, 1
4, 4, 3, 2, 2387, -1, 1
4, 4, 3, 2, 2914, -1, 1
4, 4, 3, 2, 13, -1, 2
4, 4, 3, 2, 5, -1, 2
4, 4, 3, 2, 5, -1, 2
4, 4, 3, 2, 5, -1, 2
4, 4, 3, 2, 5, -1, 2
4, 4, 3, 2, 15, -1, 3
4, 4, 3, 2, 13, -1, 3
4, 4, 3, 2, 13, -1, 3
4, 4, 3, 2, 12, -1, 3
4, 4, 3, 2, 12, -1, 3
4, 4, 3, 2, 439, 21.1011, 4
4, 4, 3, 2, 420, 21.1011, 4
4, 4, 3, 2, 419, 21.1011, 4
4, 4, 3, 2, 420, 21.1011, 4
4, 4, 3, 2, 505, 21.1011, 4
4, 4, 3, 2, 2889, 22.5211, 1
4, 4, 3, 2, 2824, 22.5211, 1
4, 4, 3, 2, 2086, 22.5211, 1
4, 4, 3, 2, 1966, 22.5211, 1
4, 4, 3, 2, 1812, 22.5211, 1
4, 4, 3, 2, 5, 37.0108, 2
4, 4, 3, 2, 4, 37.0108, 2
4, 4, 3, 2, 4, 37.0108, 2
4, 4, 3, 2, 4, 37.0108, 2
4, 4, 3, 2, 4, 37.0108, 2
4, 4, 3, 2, 12, 37.0108, 3
4, 4, 3, 2, 9, 37.0108, 3
4, 4, 3, 2, 10, 37.0108, 3
4, 4, 3, 2, 14, 37.0108, 3
4, 4, 3, 2, 19, 37.0108, 3
4, 4, 3, 2, 305, 33.4168, 4
4, 4, 3, 2, 312, 33.4168, 4
4, 4, 3, 2, 310, 33.4168, 4
4, 4, 3, 2, 311, 33.4168, 4
4, 4, 3, 2, 312, 33.4168, 4
4, 4, 3, 2, 1357, 24.3039, 1
4, 4, 3, 2, 1279, 24.3039, 1
4, 4, 3, 2, 1320, 24.3039, 1
4, 4, 3, 2, 2454, 24.3039, 1
4, 4, 3, 2, 3305, 24.3039, 1
4, 4, 3, 2, 18, 29.6052, 2
4, 4, 3, 2, 13, 29.6052, 2
4, 4, 3, 2, 14, 29.6052, 2
4, 4, 3, 2, 7, 29.6052, 2
4, 4, 3, 2, 8, 29.6052, 2
4, 4, 3, 2, 20, 29.6052, 3
4, 4, 3, 2, 18, 29.6052, 3
4, 4, 3, 2, 18, 29.6052, 3
4, 4, 3, 2, 18, 29.6052, 3
4, 4, 3, 2, 27, 29.6052, 3
4, 4, 3, 2, 478, 29.4453, 4
4, 4, 3, 2, 467, 29.4453, 4
4, 4, 3, 2, 474, 29.4453, 4
4, 4, 3, 2, 472, 29.4453, 4
4, 4, 3, 2, 369, 29.4453, 4
4, 4, 3, 2, 2836, 20.3644, 1
4, 4, 3, 2, 2820, 20.3644, 1
4, 4, 3, 2, 2827, 20.3644, 1
4, 4, 3, 2, 4325, 20.3644, 1
4, 4, 3, 2, 2265, 20.3644, 1
4, 4, 3, 2, 5, 26.6442, 2
4, 4, 3, 2, 4, 26.6442, 2
4, 4, 3, 2, 4, 26.6442, 2
4, 4, 3, 2, 4, 26.6442, 2
4, 4, 3, 2, 6, 26.6442, 2
4, 4, 3, 2, 16, 26.6442, 3
4, 4, 3, 2, 15, 26.6442, 3
4, 4, 3, 2, 14, 26.6442, 3
4, 4, 3, 2, 15, 26.6442, 3
4, 4, 3, 2, 15, 26.6442, 3
4, 4, 3, 2, 597, 25.3666, 4
4, 4, 3, 2, 593, 25.3666, 4
4, 4, 3, 2, 991, 25.3666, 4
4, 4, 3, 2, 931, 25.3666, 4
4, 4, 3, 2, 611, 25.3666, 4
4, 4, 3, 2, 1982, 31.6402, 1
4, 4, 3, 2, 1995, 31.6402, 1
4, 4, 3, 2, 1491, 31.6402, 1
4, 4, 3, 2, 1363, 31.6402, 1
4, 4, 3, 2, 1316, 31.6402, 1
4, 4, 3, 2, 5, 32.7206, 2
4, 4, 3, 2, 6, 32.7206, 2
4, 4, 3, 2, 6, 32.7206, 2
4, 4, 3, 2, 6, 32.7206, 2
4, 4, 3, 2, 6, 32.7206, 2
4, 4, 3, 2, 15, 32.7206, 3
4, 4, 3, 2, 15, 32.7206, 3
4, 4, 3, 2, 15, 32.7206, 3
4, 4, 3, 2, 21, 32.7206, 3
4, 4, 3, 2, 14, 32.7206, 3
4, 4, 3, 2, 205, 27.6275, 4
4, 4, 3, 2, 170, 27.6275, 4
4, 4, 3, 2, 238, 27.6275, 4
4, 4, 3, 2, 223, 27.6275, 4
4, 4, 3, 2, 217, 27.6275, 4
5, 5, 3, 2, 5785, 43.874, 1
5, 5, 3, 2, 4166, 43.874, 1
5, 5, 3, 2, 4341, 43.874, 1
5, 5, 3, 2, 4601, 43.874, 1
5, 5, 3, 2, 5630, 43.874, 1
5, 5, 3, 2, 11, 60.0611, 2
5, 5, 3, 2, 11, 60.0611, 2
5, 5, 3, 2, 11, 60.0611, 2
5, 5, 3, 2, 10, 60.0611, 2
5, 5, 3, 2, 11, 60.0611, 2
5, 5, 3, 2, 24, 60.0611, 3
5, 5, 3, 2, 22, 60.0611, 3
5, 5, 3, 2, 27, 60.0611, 3
5, 5, 3, 2, 21, 60.0611, 3
5, 5, 3, 2, 20, 60.0611, 3
5, 5, 3, 2, 307, 57.0343, 4
5, 5, 3, 2, 304, 57.0343, 4
5, 5, 3, 2, 398, 57.0343, 4
5, 5, 3, 2, 396, 57.0343, 4
5, 5, 3, 2, 401, 57.0343, 4
5, 5, 3, 2, 3862, -1, 1
5, 5, 3, 2, 3857, -1, 1
5, 5, 3, 2, 3854, -1, 1
5, 5, 3, 2, 3855, -1, 1
5, 5, 3, 2, 3889, -1, 1
5, 5, 3, 2, 9, -1, 2
5, 5, 3, 2, 9, -1, 2
5, 5, 3, 2, 9, -1, 2
5, 5, 3, 2, 9, -1, 2
5, 5, 3, 2, 9, -1, 2
5, 5, 3, 2, 22, -1, 3
5, 5, 3, 2, 20, -1, 3
5, 5, 3, 2, 22, -1, 3
5, 5, 3, 2, 21, -1, 3
5, 5, 3, 2, 21, -1, 3
5, 5, 3, 2, 1144, 37.36, 4
5, 5, 3, 2, 1424, 37.36, 4
5, 5, 3, 2, 1422, 37.36, 4
5, 5, 3, 2, 748, 37.36, 4
5, 5, 3, 2, 744, 37.36, 4
5, 5, 3, 2, 4120, -1, 1
5, 5, 3, 2, 3869, -1, 1
5, 5, 3, 2, 4190, -1, 1
5, 5, 3, 2, 4753, -1, 1
5, 5, 3, 2, 4706, -1, 1
5, 5, 3, 2, 9, 53.4959, 2
5, 5, 3, 2, 9, 53.4959, 2
5, 5, 3, 2, 9, 53.4959, 2
5, 5, 3, 2, 8, 53.4959, 2
5, 5, 3, 2, 8, 53.4959, 2
5, 5, 3, 2, 17, 53.4959, 3
5, 5, 3, 2, 16, 53.4959, 3
5, 5, 3, 2, 16, 53.4959, 3
5, 5, 3, 2, 16, 53.4959, 3
5, 5, 3, 2, 16, 53.4959, 3
5, 5, 3, 2, 240, 41.4224, 4
5, 5, 3, 2, 239, 41.4224, 4
5, 5, 3, 2, 236, 41.4224, 4
5, 5, 3, 2, 236, 41.4224, 4
5, 5, 3, 2, 239, 41.4224, 4
5, 5, 3, 2, 2682, -1, 1
5, 5, 3, 2, 2737, -1, 1
5, 5, 3, 2, 2799, -1, 1
5, 5, 3, 2, 3123, -1, 1
5, 5, 3, 2, 3289, -1, 1
5, 5, 3, 2, 9, -1, 2
5, 5, 3, 2, 12, -1, 2
5, 5, 3, 2, 12, -1, 2
5, 5, 3, 2, 17, -1, 2
5, 5, 3, 2, 12, -1, 2
5, 5, 3, 2, 20, -1, 3
5, 5, 3, 2, 17, -1, 3
5, 5, 3, 2, 17, -1, 3
5, 5, 3, 2, 17, -1, 3
5, 5, 3, 2, 18, -1, 3
5, 5, 3, 2, 258, 42.7179, 4
5, 5, 3, 2, 255, 42.7179, 4
5, 5, 3, 2, 254, 42.7179, 4
5, 5, 3, 2, 256, 42.7179, 4
5, 5, 3, 2, 260, 42.7179, 4
5, 5, 3, 2, 4162, -1, 1
5, 5, 3, 2, 4616, -1, 1
5, 5, 3, 2, 3214, -1, 1
5, 5, 3, 2, 2880, -1, 1
5, 5, 3, 2, 2765, -1, 1
5, 5, 3, 2, 13, 61.8916, 2
5, 5, 3, 2, 12, 61.8916, 2
5, 5, 3, 2, 12, 61.8916, 2
5, 5, 3, 2, 12, 61.8916, 2
5, 5, 3, 2, 14, 61.8916, 2
5, 5, 3, 2, 35, 61.8916, 3
5, 5, 3, 2, 15, 61.8916, 3
5, 5, 3, 2, 14, 61.8916, 3
5, 5, 3, 2, 14, 61.8916, 3
5, 5, 3, 2, 14, 61.8916, 3
5, 5, 3, 2, 212, 61.8916, 4
5, 5, 3, 2, 208, 61.8916, 4
5, 5, 3, 2, 294, 61.8916, 4
5, 5, 3, 2, 295, 61.8916, 4
5, 5, 3, 2, 293, 61.8916, 4
5, 5, 3, 2, 4876, -1, 1
5, 5, 3, 2, 4588, -1, 1
5, 5, 3, 2, 3448, -1, 1
5, 5, 3, 2, 3516, -1, 1
5, 5, 3, 2, 2843, -1, 1
5, 5, 3, 2, 5, 55.3753, 2
5, 5, 3, 2, 5, 55.3753, 2
5, 5, 3, 2, 5, 55.3753, 2
5, 5, 3, 2, 5, 55.3753, 2
5, 5, 3, 2, 5, 55.3753, 2
5, 5, 3, 2, 13, 55.3753, 3
5, 5, 3, 2, 11, 55.3753, 3
5, 5, 3, 2, 11, 55.3753, 3
5, 5, 3, 2, 11, 55.3753, 3
5, 5, 3, 2, 11, 55.3753, 3
5, 5, 3, 2, 190, 55.3753, 4
5, 5, 3, 2, 179, 55.3753, 4
5, 5, 3, 2, 168, 55.3753, 4
5, 5, 3, 2, 211, 55.3753, 4
5, 5, 3, 2, 217, 55.3753, 4
5, 5, 3, 2, 3489, -1, 1
5, 5, 3, 2, 3471, -1, 1
5, 5, 3, 2, 3605, -1, 1
5, 5, 3, 2, 3570, -1, 1
5, 5, 3, 2, 4215, -1, 1
5, 5, 3, 2, 7, 64.7438, 2
5, 5, 3, 2, 6, 64.7438, 2
5, 5, 3, 2, 5, 64.7438, 2
5, 5, 3, 2, 5, 64.7438, 2
5, 5, 3, 2, 5, 64.7438, 2
5, 5, 3, 2, 12, 64.7438, 3
5, 5, 3, 2, 12, 64.7438, 3
5, 5, 3, 2, 11, 64.7438, 3
5, 5, 3, 2, 11, 64.7438, 3
5, 5, 3, 2, 11, 64.7438, 3
5, 5, 3, 2, 171, 57.536, 4
5, 5, 3, 2, 170, 57.536, 4
5, 5, 3, 2, 169, 57.536, 4
5, 5, 3, 2, 167, 57.536, 4
5, 5, 3, 2, 166, 57.536, 4
5, 5, 3, 2, 1857, -1, 1
5, 5, 3, 2, 1871, -1, 1
5, 5, 3, 2, 1924, -1, 1
5, 5, 3, 2, 1798, -1, 1
5, 5, 3, 2, 1914, -1, 1
5, 5, 3, 2, 6, -1, 2
5, 5, 3, 2, 5, -1, 2
5, 5, 3, 2, 5, -1, 2
5, 5, 3, 2, 5, -1, 2
5, 5, 3, 2, 5, -1, 2
5, 5, 3, 2, 13, -1, 3
5, 5, 3, 2, 11, -1, 3
5, 5, 3, 2, 11, -1, 3
5, 5, 3, 2, 19, -1, 3
5, 5, 3, 2, 19, -1, 3
5, 5, 3, 2, 279, 43.372, 4
5, 5, 3, 2, 234, 43.372, 4
5, 5, 3, 2, 241, 43.372, 4
5, 5, 3, 2, 231, 43.372, 4
5, 5, 3, 2, 232, 43.372, 4
6, 6, 3, 2, 11781, -1, 1
6, 6, 3, 2, 5071, -1, 1
6, 6, 3, 2, 5030, -1, 1
6, 6, 3, 2, 6164, -1, 1
6, 6, 3, 2, 4797, -1, 1
6, 6, 3, 2, 5, -1, 2
6, 6, 3, 2, 5, -1, 2
6, 6, 3, 2, 5, -1, 2
6, 6, 3, 2, 6, -1, 2
6, 6, 3, 2, 5, -1, 2
6, 6, 3, 2, 14, -1, 3
6, 6, 3, 2, 11, -1, 3
6, 6, 3, 2, 12, -1, 3
6, 6, 3, 2, 12, -1, 3
6, 6, 3, 2, 12, -1, 3
6, 6, 3, 2, 166, 55.415, 4
6, 6, 3, 2, 156, 55.415, 4
6, 6, 3, 2, 157, 55.415, 4
6, 6, 3, 2, 160, 55.415, 4
6, 6, 3, 2, 153, 55.415, 4
6, 6, 3, 2, 6272, -1, 1
6, 6, 3, 2, 6218, -1, 1
6, 6, 3, 2, 6270, -1, 1
6, 6, 3, 2, 6371, -1, 1
6, 6, 3, 2, 12106, -1, 1
6, 6, 3, 2, 16, -1, 2
6, 6, 3, 2, 8, -1, 2
6, 6, 3, 2, 12, -1, 2
6, 6, 3, 2, 9, -1, 2
6, 6, 3, 2, 11, -1, 2
6, 6, 3, 2, 23, -1, 3
6, 6, 3, 2, 21, -1, 3
6, 6, 3, 2, 20, -1, 3
6, 6, 3, 2, 20, -1, 3
6, 6, 3, 2, 15, -1, 3
6, 6, 3, 2, 220, 54.9255, 4
6, 6, 3, 2, 216, 54.9255, 4
6, 6, 3, 2, 217, 54.9255, 4
6, 6, 3, 2, 217, 54.9255, 4
6, 6, 3, 2, 218, 54.9255, 4
6, 6, 3, 2, 10905, -1, 1
6, 6, 3, 2, 8431, -1, 1
6, 6, 3, 2, 10773, -1, 1
6, 6, 3, 2, 11345, -1, 1
6, 6, 3, 2, 8401, -1, 1
6, 6, 3, 2, 7, 62.5379, 2
6, 6, 3, 2, 6, 62.5379, 2
6, 6, 3, 2, 6, 62.5379, 2
6, 6, 3, 2, 7, 62.5379, 2
6, 6, 3, 2, 7, 62.5379, 2
6, 6, 3, 2, 14, 62.5379, 3
6, 6, 3, 2, 12, 62.5379, 3
6, 6, 3, 2, 12, 62.5379, 3
6, 6, 3, 2, 19, 62.5379, 3
6, 6, 3, 2, 18, 62.5379, 3
6, 6, 3, 2, 224, 62.5379, 4
6, 6, 3, 2, 181, 62.5379, 4
6, 6, 3, 2, 188, 62.5379, 4
6, 6, 3, 2, 515, 62.5379, 4
6, 6, 3, 2, 376, 62.5379, 4
6, 6, 3, 2, 6779, -1, 1
6, 6, 3, 2, 4809, -1, 1
6, 6, 3, 2, 5029, -1, 1
6, 6, 3, 2, 4793, -1, 1
6, 6, 3, 2, 4776, -1, 1
6, 6, 3, 2, 5, -1, 2
6, 6, 3, 2, 6, -1, 2
6, 6, 3, 2, 5, -1, 2
6, 6, 3, 2, 5, -1, 2
6, 6, 3, 2, 5, -1, 2
6, 6, 3, 2, 14, -1, 3
6, 6, 3, 2, 12, -1, 3
6, 6, 3, 2, 12, -1, 3
6, 6, 3, 2, 12, -1, 3
6, 6, 3, 2, 16, -1, 3
6, 6, 3, 2, 168, 58.5303, 4
6, 6, 3, 2, 165, 58.5303, 4
6, 6, 3, 2, 153, 58.5303, 4
6, 6, 3, 2, 154, 58.5303, 4
6, 6, 3, 2, 157, 58.5303, 4
6, 6, 3, 2, 4886, -1, 1
6, 6, 3, 2, 7134, -1, 1
6, 6, 3, 2, 5171, -1, 1
6, 6, 3, 2, 12054, -1, 1
6, 6, 3, 2, 4993, -1, 1
6, 6, 3, 2, 6, -1, 2
6, 6, 3, 2, 5, -1, 2
6, 6, 3, 2, 10, -1, 2
6, 6, 3, 2, 10, -1, 2
6, 6, 3, 2, 10, -1, 2
6, 6, 3, 2, 27, -1, 3
6, 6, 3, 2, 22, -1, 3
6, 6, 3, 2, 23, -1, 3
6, 6, 3, 2, 23, -1, 3
6, 6, 3, 2, 22, -1, 3
6, 6, 3, 2, 351, 66.4844, 4
6, 6, 3, 2, 344, 66.4844, 4
6, 6, 3, 2, 394, 66.4844, 4
6, 6, 3, 2, 397, 66.4844, 4
6, 6, 3, 2, 400, 66.4844, 4
6, 6, 3, 2, 8333, -1, 1
6, 6, 3, 2, 4976, -1, 1
6, 6, 3, 2, 4791, -1, 1
6, 6, 3, 2, 8929, -1, 1
6, 6, 3, 2, 5933, -1, 1
6, 6, 3, 2, 5, -1, 2
6, 6, 3, 2, 6, -1, 2
6, 6, 3, 2, 5, -1, 2
6, 6, 3, 2, 6, -1, 2
6, 6, 3, 2, 6, -1, 2
6, 6, 3, 2, 13, -1, 3
6, 6, 3, 2, 12, -1, 3
6, 6, 3, 2, 28, -1, 3
6, 6, 3, 2, 31, -1, 3
6, 6, 3, 2, 33, -1, 3
6, 6, 3, 2, 481, 75.1179, 4
6, 6, 3, 2, 478, 75.1179, 4
6, 6, 3, 2, 541, 75.1179, 4
6, 6, 3, 2, 231, 75.1179, 4
6, 6, 3, 2, 228, 75.1179, 4
6, 6, 3, 2, 6373, -1, 1
6, 6, 3, 2, 4774, -1, 1
6, 6, 3, 2, 4864, -1, 1
6, 6, 3, 2, 5041, -1, 1
6, 6, 3, 2, 4908, -1, 1
6, 6, 3, 2, 6, -1, 2
6, 6, 3, 2, 5, -1, 2
6, 6, 3, 2, 5, -1, 2
6, 6, 3, 2, 5, -1, 2
6, 6, 3, 2, 5, -1, 2
6, 6, 3, 2, 13, -1, 3
6, 6, 3, 2, 25, -1, 3
6, 6, 3, 2, 13, -1, 3
6, 6, 3, 2, 12, -1, 3
6, 6, 3, 2, 12, -1, 3
6, 6, 3, 2, 178, 75.9628, 4
6, 6, 3, 2, 177, 75.9628, 4
6, 6, 3, 2, 794, 75.9628, 4
6, 6, 3, 2, 849, 75.9628, 4
6, 6, 3, 2, 187, 75.9628, 4
6, 6, 3, 2, 5445, -1, 1
6, 6, 3, 2, 8176, -1, 1
6, 6, 3, 2, 8218, -1, 1
6, 6, 3, 2, 6353, -1, 1
6, 6, 3, 2, 6390, -1, 1
6, 6, 3, 2, 8, -1, 2
6, 6, 3, 2, 8, -1, 2
6, 6, 3, 2, 7, -1, 2
6, 6, 3, 2, 7, -1, 2
6, 6, 3, 2, 7, -1, 2
6, 6, 3, 2, 17, -1, 3
6, 6, 3, 2, 21, -1, 3
6, 6, 3, 2, 27, -1, 3
6, 6, 3, 2, 23, -1, 3
6, 6, 3, 2, 13, -1, 3
6, 6, 3, 2, 213, 61.0956, 4
6, 6, 3, 2, 184, 61.0956, 4
6, 6, 3, 2, 181, 61.0956, 4
6, 6, 3, 2, 216, 61.0956, 4
6, 6, 3, 2, 179, 61.0956, 4
7, 7, 3, 2, 13474, -1, 1
7, 7, 3, 2, 13571, -1, 1
7, 7, 3, 2, 13300, -1, 1
7, 7, 3, 2, 13461, -1, 1
7, 7, 3, 2, 13318, -1, 1
7, 7, 3, 2, 7, -1, 2
7, 7, 3, 2, 7, -1, 2
7, 7, 3, 2, 7, -1, 2
7, 7, 3, 2, 7, -1, 2
7, 7, 3, 2, 7, -1, 2
7, 7, 3, 2, 14, -1, 3
7, 7, 3, 2, 13, -1, 3
7, 7, 3, 2, 34, -1, 3
7, 7, 3, 2, 34, -1, 3
7, 7, 3, 2, 33, -1, 3
7, 7, 3, 2, 251, 96.0765, 4
7, 7, 3, 2, 248, 96.0765, 4
7, 7, 3, 2, 248, 96.0765, 4
7, 7, 3, 2, 247, 96.0765, 4
7, 7, 3, 2, 246, 96.0765, 4
7, 7, 3, 2, 16453, -1, 1
7, 7, 3, 2, 13678, -1, 1
7, 7, 3, 2, 13461, -1, 1
7, 7, 3, 2, 13629, -1, 1
7, 7, 3, 2, 17742, -1, 1
7, 7, 3, 2, 6, -1, 2
7, 7, 3, 2, 7, -1, 2
7, 7, 3, 2, 7, -1, 2
7, 7, 3, 2, 12, -1, 2
7, 7, 3, 2, 13, -1, 2
7, 7, 3, 2, 36, -1, 3
7, 7, 3, 2, 24, -1, 3
7, 7, 3, 2, 23, -1, 3
7, 7, 3, 2, 22, -1, 3
7, 7, 3, 2, 22, -1, 3
7, 7, 3, 2, 382, 73.8939, 4
7, 7, 3, 2, 349, 73.8939, 4
7, 7, 3, 2, 351, 73.8939, 4
