Codigo de caso,Cantidad de gimnasios,Cantidad de paradas,Capacidad de la mochila,Tiempo,Distancia del camino,Cantidad de cambios,Codigo de vecindad
28_100_20_0, 28, 100, 20, 2636856.000000, 5604.182418, 32, '0111'
28_100_20_0, 28, 100, 20, 2615766.000000, 5604.182418, 32, '0111'
28_100_20_0, 28, 100, 20, 2622402.000000, 5604.182418, 32, '0111'
28_100_20_0, 28, 100, 20, 2617205.000000, 5604.182418, 32, '0111'
28_100_20_0, 28, 100, 20, 2727744.000000, 5604.182418, 32, '0111'
28_100_20_0, 28, 100, 20, 2655209.000000, 5604.182418, 32, '0111'
28_100_20_0, 28, 100, 20, 2866497.000000, 5604.182418, 32, '0111'
28_100_20_0, 28, 100, 20, 2606997.000000, 5604.182418, 32, '0111'
28_100_20_0, 28, 100, 20, 4543001.000000, 5604.182418, 32, '1111'
28_100_20_0, 28, 100, 20, 4922363.000000, 5604.182418, 32, '1111'
28_100_20_0, 28, 100, 20, 3596166.000000, 5604.182418, 32, '1111'
28_100_20_0, 28, 100, 20, 3681400.000000, 5604.182418, 32, '1111'
28_100_20_0, 28, 100, 20, 4521234.000000, 5604.182418, 32, '1111'
28_100_20_0, 28, 100, 20, 3547042.000000, 5604.182418, 32, '1111'
28_100_20_0, 28, 100, 20, 3652985.000000, 5604.182418, 32, '1111'
28_100_20_0, 28, 100, 20, 3574533.000000, 5604.182418, 32, '1111'
28_100_20_0, 28, 100, 20, 3531499.000000, 5604.182418, 32, '1111'
28_100_20_0, 28, 100, 20, 3673751.000000, 5604.182418, 32, '1111'
28_100_20_0, 28, 100, 20, 3520594.000000, 5604.182418, 32, '1111'
28_100_20_0, 28, 100, 20, 3657896.000000, 5604.182418, 32, '1111'
28_100_20_0, 28, 100, 20, 3558867.000000, 5604.182418, 32, '1111'
28_100_20_0, 28, 100, 20, 3569928.000000, 5604.182418, 32, '1111'
28_100_20_0, 28, 100, 20, 3708435.000000, 5604.182418, 32, '1111'
28_100_20_0, 28, 100, 20, 4813993.000000, 5604.182418, 32, '1111'
28_100_20_0, 28, 100, 20, 3566181.000000, 5604.182418, 32, '1111'
28_100_20_0, 28, 100, 20, 3540537.000000, 5604.182418, 32, '1111'
28_100_20_0, 28, 100, 20, 3610903.000000, 5604.182418, 32, '1111'
28_100_20_0, 28, 100, 20, 3660717.000000, 5604.182418, 32, '1111'
28_100_20_1, 28, 100, 20, 785.000000, 5349.471162, 1, '0001'
28_100_20_1, 28, 100, 20, 1300.000000, 5349.471162, 1, '0001'
28_100_20_1, 28, 100, 20, 788.000000, 5349.471162, 1, '0001'
28_100_20_1, 28, 100, 20, 813.000000, 5349.471162, 1, '0001'
28_100_20_1, 28, 100, 20, 1278.000000, 5349.471162, 1, '0001'
28_100_20_1, 28, 100, 20, 1292.000000, 5349.471162, 1, '0001'
28_100_20_1, 28, 100, 20, 773.000000, 5349.471162, 1, '0001'
28_100_20_1, 28, 100, 20, 1237.000000, 5349.471162, 1, '0001'
28_100_20_1, 28, 100, 20, 793.000000, 5349.471162, 1, '0001'
28_100_20_1, 28, 100, 20, 769.000000, 5349.471162, 1, '0001'
28_100_20_1, 28, 100, 20, 769.000000, 5349.471162, 1, '0001'
28_100_20_1, 28, 100, 20, 1226.000000, 5349.471162, 1, '0001'
28_100_20_1, 28, 100, 20, 782.000000, 5349.471162, 1, '0001'
28_100_20_1, 28, 100, 20, 1237.000000, 5349.471162, 1, '0001'
28_100_20_1, 28, 100, 20, 1299.000000, 5349.471162, 1, '0001'
28_100_20_1, 28, 100, 20, 1239.000000, 5349.471162, 1, '0001'
28_100_20_1, 28, 100, 20, 1239.000000, 5349.471162, 1, '0001'
28_100_20_1, 28, 100, 20, 1333.000000, 5349.471162, 1, '0001'
28_100_20_1, 28, 100, 20, 1237.000000, 5349.471162, 1, '0001'
28_100_20_1, 28, 100, 20, 1305.000000, 5349.471162, 1, '0001'
28_100_20_1, 28, 100, 20, 1354921.000000, 5191.936983, 21, '0011'
28_100_20_1, 28, 100, 20, 1265230.000000, 5191.936983, 21, '0011'
28_100_20_1, 28, 100, 20, 1217729.000000, 5191.936983, 21, '0011'
28_100_20_1, 28, 100, 20, 1234315.000000, 5191.936983, 21, '0011'
28_100_20_1, 28, 100, 20, 1284546.000000, 5191.936983, 21, '0011'
28_100_20_1, 28, 100, 20, 1310286.000000, 5191.936983, 21, '0011'
28_100_20_1, 28, 100, 20, 1202487.000000, 5191.936983, 21, '0011'
28_100_20_1, 28, 100, 20, 1348914.000000, 5191.936983, 21, '0011'
28_100_20_1, 28, 100, 20, 1204299.000000, 5191.936983, 21, '0011'
28_100_20_1, 28, 100, 20, 1317688.000000, 5191.936983, 21, '0011'
28_100_20_1, 28, 100, 20, 1204812.000000, 5191.936983, 21, '0011'
28_100_20_1, 28, 100, 20, 1331448.000000, 5191.936983, 21, '0011'
28_100_20_1, 28, 100, 20, 1212125.000000, 5191.936983, 21, '0011'
28_100_20_1, 28, 100, 20, 1688296.000000, 5191.936983, 21, '0011'
28_100_20_1, 28, 100, 20, 1245585.000000, 5191.936983, 21, '0011'
28_100_20_1, 28, 100, 20, 1677581.000000, 5191.936983, 21, '0011'
28_100_20_1, 28, 100, 20, 1223902.000000, 5191.936983, 21, '0011'
28_100_20_1, 28, 100, 20, 1296269.000000, 5191.936983, 21, '0011'
28_100_20_1, 28, 100, 20, 1278221.000000, 5191.936983, 21, '0011'
28_100_20_1, 28, 100, 20, 1198208.000000, 5191.936983, 21, '0011'
28_100_20_1, 28, 100, 20, 2112306.000000, 5004.740818, 35, '0111'
28_100_20_1, 28, 100, 20, 2223842.000000, 5004.740818, 35, '0111'
28_100_20_1, 28, 100, 20, 2087818.000000, 5004.740818, 35, '0111'
28_100_20_1, 28, 100, 20, 2062918.000000, 5004.740818, 35, '0111'
28_100_20_1, 28, 100, 20, 2118314.000000, 5004.740818, 35, '0111'
28_100_20_1, 28, 100, 20, 2090557.000000, 5004.740818, 35, '0111'
28_100_20_1, 28, 100, 20, 2202892.000000, 5004.740818, 35, '0111'
28_100_20_1, 28, 100, 20, 2078771.000000, 5004.740818, 35, '0111'
28_100_20_1, 28, 100, 20, 2130543.000000, 5004.740818, 35, '0111'
28_100_20_1, 28, 100, 20, 2879329.000000, 5004.740818, 35, '0111'
28_100_20_1, 28, 100, 20, 2194827.000000, 5004.740818, 35, '0111'
28_100_20_1, 28, 100, 20, 2199714.000000, 5004.740818, 35, '0111'
28_100_20_1, 28, 100, 20, 2073026.000000, 5004.740818, 35, '0111'
28_100_20_1, 28, 100, 20, 2858091.000000, 5004.740818, 35, '0111'
28_100_20_1, 28, 100, 20, 2120023.000000, 5004.740818, 35, '0111'
28_100_20_1, 28, 100, 20, 2094062.000000, 5004.740818, 35, '0111'
28_100_20_1, 28, 100, 20, 2226781.000000, 5004.740818, 35, '0111'
28_100_20_1, 28, 100, 20, 2204269.000000, 5004.740818, 35, '0111'
28_100_20_1, 28, 100, 20, 2124534.000000, 5004.740818, 35, '0111'
28_100_20_1, 28, 100, 20, 2107107.000000, 5004.740818, 35, '0111'
28_100_20_1, 28, 100, 20, 3398361.000000, 5004.740818, 35, '1111'
28_100_20_1, 28, 100, 20, 3328065.000000, 5004.740818, 35, '1111'
28_100_20_1, 28, 100, 20, 4555213.000000, 5004.740818, 35, '1111'
28_100_20_1, 28, 100, 20, 3556420.000000, 5004.740818, 35, '1111'
28_100_20_1, 28, 100, 20, 4347316.000000, 5004.740818, 35, '1111'
28_100_20_1, 28, 100, 20, 3366482.000000, 5004.740818, 35, '1111'
28_100_20_1, 28, 100, 20, 4553421.000000, 5004.740818, 35, '1111'
28_100_20_1, 28, 100, 20, 3367326.000000, 5004.740818, 35, '1111'
28_100_20_1, 28, 100, 20, 3336238.000000, 5004.740818, 35, '1111'
28_100_20_1, 28, 100, 20, 4399975.000000, 5004.740818, 35, '1111'
28_100_20_1, 28, 100, 20, 3312097.000000, 5004.740818, 35, '1111'
28_100_20_1, 28, 100, 20, 3323746.000000, 5004.740818, 35, '1111'
28_100_20_1, 28, 100, 20, 3322682.000000, 5004.740818, 35, '1111'
28_100_20_1, 28, 100, 20, 3419330.000000, 5004.740818, 35, '1111'
28_100_20_1, 28, 100, 20, 3271074.000000, 5004.740818, 35, '1111'
28_100_20_1, 28, 100, 20, 3394980.000000, 5004.740818, 35, '1111'
28_100_20_1, 28, 100, 20, 3431481.000000, 5004.740818, 35, '1111'
28_100_20_1, 28, 100, 20, 3317608.000000, 5004.740818, 35, '1111'
28_100_20_1, 28, 100, 20, 3311865.000000, 5004.740818, 35, '1111'
28_100_20_1, 28, 100, 20, 3554322.000000, 5004.740818, 35, '1111'
28_100_20_2, 28, 100, 20, 879.000000, 6105.670294, 1, '0001'
28_100_20_2, 28, 100, 20, 1470.000000, 6105.670294, 1, '0001'
28_100_20_2, 28, 100, 20, 953.000000, 6105.670294, 1, '0001'
28_100_20_2, 28, 100, 20, 950.000000, 6105.670294, 1, '0001'
28_100_20_2, 28, 100, 20, 1411.000000, 6105.670294, 1, '0001'
28_100_20_2, 28, 100, 20, 1477.000000, 6105.670294, 1, '0001'
28_100_20_2, 28, 100, 20, 1451.000000, 6105.670294, 1, '0001'
28_100_20_2, 28, 100, 20, 1551.000000, 6105.670294, 1, '0001'
28_100_20_2, 28, 100, 20, 1443.000000, 6105.670294, 1, '0001'
28_100_20_2, 28, 100, 20, 932.000000, 6105.670294, 1, '0001'
28_100_20_2, 28, 100, 20, 1514.000000, 6105.670294, 1, '0001'
28_100_20_2, 28, 100, 20, 1448.000000, 6105.670294, 1, '0001'
28_100_20_2, 28, 100, 20, 1441.000000, 6105.670294, 1, '0001'
28_100_20_2, 28, 100, 20, 1458.000000, 6105.670294, 1, '0001'
28_100_20_2, 28, 100, 20, 1491.000000, 6105.670294, 1, '0001'
28_100_20_2, 28, 100, 20, 1460.000000, 6105.670294, 1, '0001'
28_100_20_2, 28, 100, 20, 927.000000, 6105.670294, 1, '0001'
28_100_20_2, 28, 100, 20, 1449.000000, 6105.670294, 1, '0001'
28_100_20_2, 28, 100, 20, 928.000000, 6105.670294, 1, '0001'
28_100_20_2, 28, 100, 20, 1454.000000, 6105.670294, 1, '0001'
28_100_20_2, 28, 100, 20, 1890684.000000, 5867.402857, 24, '0011'
28_100_20_2, 28, 100, 20, 1904352.000000, 5867.402857, 24, '0011'
28_100_20_2, 28, 100, 20, 1873581.000000, 5867.402857, 24, '0011'
28_100_20_2, 28, 100, 20, 1841232.000000, 5867.402857, 24, '0011'
28_100_20_2, 28, 100, 20, 1885684.000000, 5867.402857, 24, '0011'
28_100_20_2, 28, 100, 20, 1996979.000000, 5867.402857, 24, '0011'
28_100_20_2, 28, 100, 20, 1862962.000000, 5867.402857, 24, '0011'
28_100_20_2, 28, 100, 20, 1863337.000000, 5867.402857, 24, '0011'
28_100_20_2, 28, 100, 20, 2043509.000000, 5867.402857, 24, '0011'
28_100_20_2, 28, 100, 20, 2594211.000000, 5867.402857, 24, '0011'
28_100_20_2, 28, 100, 20, 2538621.000000, 5867.402857, 24, '0011'
28_100_20_2, 28, 100, 20, 1955783.000000, 5867.402857, 24, '0011'
28_100_20_2, 28, 100, 20, 1920924.000000, 5867.402857, 24, '0011'
28_100_20_2, 28, 100, 20, 1876194.000000, 5867.402857, 24, '0011'
28_100_20_2, 28, 100, 20, 2551938.000000, 5867.402857, 24, '0011'
28_100_20_2, 28, 100, 20, 1912230.000000, 5867.402857, 24, '0011'
28_100_20_2, 28, 100, 20, 1867613.000000, 5867.402857, 24, '0011'
28_100_20_2, 28, 100, 20, 1864948.000000, 5867.402857, 24, '0011'
28_100_20_2, 28, 100, 20, 1917522.000000, 5867.402857, 24, '0011'
28_100_20_2, 28, 100, 20, 2581220.000000, 5867.402857, 24, '0011'
28_100_20_2, 28, 100, 20, 2169054.000000, 5835.982730, 26, '0111'
28_100_20_2, 28, 100, 20, 2119058.000000, 5835.982730, 26, '0111'
28_100_20_2, 28, 100, 20, 2836596.000000, 5835.982730, 26, '0111'
28_100_20_2, 28, 100, 20, 2182950.000000, 5835.982730, 26, '0111'
28_100_20_2, 28, 100, 20, 2854630.000000, 5835.982730, 26, '0111'
28_100_20_2, 28, 100, 20, 2179800.000000, 5835.982730, 26, '0111'
28_100_20_2, 28, 100, 20, 2076381.000000, 5835.982730, 26, '0111'
28_100_20_2, 28, 100, 20, 2077591.000000, 5835.982730, 26, '0111'
28_100_20_2, 28, 100, 20, 2171912.000000, 5835.982730, 26, '0111'
28_100_20_2, 28, 100, 20, 2170468.000000, 5835.982730, 26, '0111'
28_100_20_2, 28, 100, 20, 2073890.000000, 5835.982730, 26, '0111'
28_100_20_2, 28, 100, 20, 2119837.000000, 5835.982730, 26, '0111'
28_100_20_2, 28, 100, 20, 2840487.000000, 5835.982730, 26, '0111'
28_100_20_2, 28, 100, 20, 2177543.000000, 5835.982730, 26, '0111'
28_100_20_2, 28, 100, 20, 2051255.000000, 5835.982730, 26, '0111'
28_100_20_2, 28, 100, 20, 2172283.000000, 5835.982730, 26, '0111'
28_100_20_2, 28, 100, 20, 2095191.000000, 5835.982730, 26, '0111'
28_100_20_2, 28, 100, 20, 2080009.000000, 5835.982730, 26, '0111'
28_100_20_2, 28, 100, 20, 2071323.000000, 5835.982730, 26, '0111'
28_100_20_2, 28, 100, 20, 2180443.000000, 5835.982730, 26, '0111'
28_100_20_2, 28, 100, 20, 2868760.000000, 5835.982730, 26, '1111'
28_100_20_2, 28, 100, 20, 2967019.000000, 5835.982730, 26, '1111'
28_100_20_2, 28, 100, 20, 2953248.000000, 5835.982730, 26, '1111'
28_100_20_2, 28, 100, 20, 3002132.000000, 5835.982730, 26, '1111'
28_100_20_2, 28, 100, 20, 3016677.000000, 5835.982730, 26, '1111'
28_100_20_2, 28, 100, 20, 2890137.000000, 5835.982730, 26, '1111'
28_100_20_2, 28, 100, 20, 2833061.000000, 5835.982730, 26, '1111'
28_100_20_2, 28, 100, 20, 2939614.000000, 5835.982730, 26, '1111'
28_100_20_2, 28, 100, 20, 2829524.000000, 5835.982730, 26, '1111'
28_100_20_2, 28, 100, 20, 3018383.000000, 5835.982730, 26, '1111'
28_100_20_2, 28, 100, 20, 3005560.000000, 5835.982730, 26, '1111'
28_100_20_2, 28, 100, 20, 3951150.000000, 5835.982730, 26, '1111'
28_100_20_2, 28, 100, 20, 2863691.000000, 5835.982730, 26, '1111'
28_100_20_2, 28, 100, 20, 2998863.000000, 5835.982730, 26, '1111'
28_100_20_2, 28, 100, 20, 2835806.000000, 5835.982730, 26, '1111'
28_100_20_2, 28, 100, 20, 2847776.000000, 5835.982730, 26, '1111'
28_100_20_2, 28, 100, 20, 2994826.000000, 5835.982730, 26, '1111'
28_100_20_2, 28, 100, 20, 3934539.000000, 5835.982730, 26, '1111'
28_100_20_2, 28, 100, 20, 2856232.000000, 5835.982730, 26, '1111'
28_100_20_2, 28, 100, 20, 2867329.000000, 5835.982730, 26, '1111'
28_100_20_3, 28, 100, 20, 710.000000, 5359.950695, 1, '0001'
28_100_20_3, 28, 100, 20, 710.000000, 5359.950695, 1, '0001'
28_100_20_3, 28, 100, 20, 709.000000, 5359.950695, 1, '0001'
28_100_20_3, 28, 100, 20, 946.000000, 5359.950695, 1, '0001'
28_100_20_3, 28, 100, 20, 721.000000, 5359.950695, 1, '0001'
28_100_20_3, 28, 100, 20, 711.000000, 5359.950695, 1, '0001'
28_100_20_3, 28, 100, 20, 1141.000000, 5359.950695, 1, '0001'
28_100_20_3, 28, 100, 20, 723.000000, 5359.950695, 1, '0001'
28_100_20_3, 28, 100, 20, 721.000000, 5359.950695, 1, '0001'
28_100_20_3, 28, 100, 20, 719.000000, 5359.950695, 1, '0001'
28_100_20_3, 28, 100, 20, 1254.000000, 5359.950695, 1, '0001'
28_100_20_3, 28, 100, 20, 719.000000, 5359.950695, 1, '0001'
28_100_20_3, 28, 100, 20, 1177.000000, 5359.950695, 1, '0001'
28_100_20_3, 28, 100, 20, 1182.000000, 5359.950695, 1, '0001'
28_100_20_3, 28, 100, 20, 1180.000000, 5359.950695, 1, '0001'
28_100_20_3, 28, 100, 20, 708.000000, 5359.950695, 1, '0001'
28_100_20_3, 28, 100, 20, 1309.000000, 5359.950695, 1, '0001'
28_100_20_3, 28, 100, 20, 1184.000000, 5359.950695, 1, '0001'
28_100_20_3, 28, 100, 20, 741.000000, 5359.950695, 1, '0001'
28_100_20_3, 28, 100, 20, 1184.000000, 5359.950695, 1, '0001'
28_100_20_3, 28, 100, 20, 1582156.000000, 5151.237762, 22, '0011'
28_100_20_3, 28, 100, 20, 1153236.000000, 5151.237762, 22, '0011'
28_100_20_3, 28, 100, 20, 1137216.000000, 5151.237762, 22, '0011'
28_100_20_3, 28, 100, 20, 1156440.000000, 5151.237762, 22, '0011'
28_100_20_3, 28, 100, 20, 1124223.000000, 5151.237762, 22, '0011'
28_100_20_3, 28, 100, 20, 1586503.000000, 5151.237762, 22, '0011'
28_100_20_3, 28, 100, 20, 1125563.000000, 5151.237762, 22, '0011'
28_100_20_3, 28, 100, 20, 1283035.000000, 5151.237762, 22, '0011'
28_100_20_3, 28, 100, 20, 1137574.000000, 5151.237762, 22, '0011'
28_100_20_3, 28, 100, 20, 1156414.000000, 5151.237762, 22, '0011'
28_100_20_3, 28, 100, 20, 1130134.000000, 5151.237762, 22, '0011'
28_100_20_3, 28, 100, 20, 1245385.000000, 5151.237762, 22, '0011'
28_100_20_3, 28, 100, 20, 1159968.000000, 5151.237762, 22, '0011'
28_100_20_3, 28, 100, 20, 1200517.000000, 5151.237762, 22, '0011'
28_100_20_3, 28, 100, 20, 1187775.000000, 5151.237762, 22, '0011'
28_100_20_3, 28, 100, 20, 1121798.000000, 5151.237762, 22, '0011'
28_100_20_3, 28, 100, 20, 1345701.000000, 5151.237762, 22, '0011'
28_100_20_3, 28, 100, 20, 1142043.000000, 5151.237762, 22, '0011'
28_100_20_3, 28, 100, 20, 1140622.000000, 5151.237762, 22, '0011'
28_100_20_3, 28, 100, 20, 1158920.000000, 5151.237762, 22, '0011'
28_100_20_3, 28, 100, 20, 1662503.000000, 4954.945109, 29, '0111'
28_100_20_3, 28, 100, 20, 1538721.000000, 4954.945109, 29, '0111'
28_100_20_3, 28, 100, 20, 1679374.000000, 4954.945109, 29, '0111'
28_100_20_3, 28, 100, 20, 1523319.000000, 4954.945109, 29, '0111'
28_100_20_3, 28, 100, 20, 1571792.000000, 4954.945109, 29, '0111'
28_100_20_3, 28, 100, 20, 1518107.000000, 4954.945109, 29, '0111'
28_100_20_3, 28, 100, 20, 1641173.000000, 4954.945109, 29, '0111'
28_100_20_3, 28, 100, 20, 2126929.000000, 4954.945109, 29, '0111'
28_100_20_3, 28, 100, 20, 2101145.000000, 4954.945109, 29, '0111'
28_100_20_3, 28, 100, 20, 1600399.000000, 4954.945109, 29, '0111'
28_100_20_3, 28, 100, 20, 1535862.000000, 4954.945109, 29, '0111'
28_100_20_3, 28, 100, 20, 2114420.000000, 4954.945109, 29, '0111'
28_100_20_3, 28, 100, 20, 2115938.000000, 4954.945109, 29, '0111'
28_100_20_3, 28, 100, 20, 1570318.000000, 4954.945109, 29, '0111'
28_100_20_3, 28, 100, 20, 1554982.000000, 4954.945109, 29, '0111'
28_100_20_3, 28, 100, 20, 1542107.000000, 4954.945109, 29, '0111'
28_100_20_3, 28, 100, 20, 2123365.000000, 4954.945109, 29, '0111'
28_100_20_3, 28, 100, 20, 1878947.000000, 4954.945109, 29, '0111'
28_100_20_3, 28, 100, 20, 1580543.000000, 4954.945109, 29, '0111'
28_100_20_3, 28, 100, 20, 1537650.000000, 4954.945109, 29, '0111'
28_100_20_3, 28, 100, 20, 2692482.000000, 4954.945109, 29, '1111'
28_100_20_3, 28, 100, 20, 2713559.000000, 4954.945109, 29, '1111'
28_100_20_3, 28, 100, 20, 3557839.000000, 4954.945109, 29, '1111'
28_100_20_3, 28, 100, 20, 2594404.000000, 4954.945109, 29, '1111'
28_100_20_3, 28, 100, 20, 3563674.000000, 4954.945109, 29, '1111'
28_100_20_3, 28, 100, 20, 2652193.000000, 4954.945109, 29, '1111'
28_100_20_3, 28, 100, 20, 2607547.000000, 4954.945109, 29, '1111'
28_100_20_3, 28, 100, 20, 2594119.000000, 4954.945109, 29, '1111'
28_100_20_3, 28, 100, 20, 2590691.000000, 4954.945109, 29, '1111'
28_100_20_3, 28, 100, 20, 2688767.000000, 4954.945109, 29, '1111'
28_100_20_3, 28, 100, 20, 2693053.000000, 4954.945109, 29, '1111'
28_100_20_3, 28, 100, 20, 2696038.000000, 4954.945109, 29, '1111'
28_100_20_3, 28, 100, 20, 2647350.000000, 4954.945109, 29, '1111'
28_100_20_3, 28, 100, 20, 2608334.000000, 4954.945109, 29, '1111'
28_100_20_3, 28, 100, 20, 2591256.000000, 4954.945109, 29, '1111'
28_100_20_3, 28, 100, 20, 3316884.000000, 4954.945109, 29, '1111'
28_100_20_3, 28, 100, 20, 2705470.000000, 4954.945109, 29, '1111'
28_100_20_3, 28, 100, 20, 2810673.000000, 4954.945109, 29, '1111'
28_100_20_3, 28, 100, 20, 2769719.000000, 4954.945109, 29, '1111'
28_100_20_3, 28, 100, 20, 2632469.000000, 4954.945109, 29, '1111'
29_100_20_0, 29, 100, 20, 974.000000, -1.000000, 1, '0001'
29_100_20_0, 29, 100, 20, 971.000000, -1.000000, 1, '0001'
29_100_20_0, 29, 100, 20, 989.000000, -1.000000, 1, '0001'
29_100_20_0, 29, 100, 20, 971.000000, -1.000000, 1, '0001'
29_100_20_0, 29, 100, 20, 1633.000000, -1.000000, 1, '0001'
29_100_20_0, 29, 100, 20, 1686.000000, -1.000000, 1, '0001'
29_100_20_0, 29, 100, 20, 973.000000, -1.000000, 1, '0001'
29_100_20_0, 29, 100, 20, 1662.000000, -1.000000, 1, '0001'
29_100_20_0, 29, 100, 20, 1585.000000, -1.000000, 1, '0001'
29_100_20_0, 29, 100, 20, 981.000000, -1.000000, 1, '0001'
29_100_20_0, 29, 100, 20, 1638.000000, -1.000000, 1, '0001'
29_100_20_0, 29, 100, 20, 987.000000, -1.000000, 1, '0001'
29_100_20_0, 29, 100, 20, 971.000000, -1.000000, 1, '0001'
29_100_20_0, 29, 100, 20, 982.000000, -1.000000, 1, '0001'
29_100_20_0, 29, 100, 20, 983.000000, -1.000000, 1, '0001'
29_100_20_0, 29, 100, 20, 989.000000, -1.000000, 1, '0001'
29_100_20_0, 29, 100, 20, 1438.000000, -1.000000, 1, '0001'
29_100_20_0, 29, 100, 20, 1632.000000, -1.000000, 1, '0001'
29_100_20_0, 29, 100, 20, 1606.000000, -1.000000, 1, '0001'
29_100_20_0, 29, 100, 20, 1756.000000, -1.000000, 1, '0001'
29_100_20_0, 29, 100, 20, 1677314.000000, 6159.092474, 15, '0011'
29_100_20_0, 29, 100, 20, 1237765.000000, 6159.092474, 15, '0011'
29_100_20_0, 29, 100, 20, 1235720.000000, 6159.092474, 15, '0011'
29_100_20_0, 29, 100, 20, 1645858.000000, 6159.092474, 15, '0011'
29_100_20_0, 29, 100, 20, 1300016.000000, 6159.092474, 15, '0011'
29_100_20_0, 29, 100, 20, 1205408.000000, 6159.092474, 15, '0011'
29_100_20_0, 29, 100, 20, 1185000.000000, 6159.092474, 15, '0011'
29_100_20_0, 29, 100, 20, 1204649.000000, 6159.092474, 15, '0011'
29_100_20_0, 29, 100, 20, 1185638.000000, 6159.092474, 15, '0011'
29_100_20_0, 29, 100, 20, 1288305.000000, 6159.092474, 15, '0011'
29_100_20_0, 29, 100, 20, 1189710.000000, 6159.092474, 15, '0011'
29_100_20_0, 29, 100, 20, 1216087.000000, 6159.092474, 15, '0011'
29_100_20_0, 29, 100, 20, 1190605.000000, 6159.092474, 15, '0011'
29_100_20_0, 29, 100, 20, 1326863.000000, 6159.092474, 15, '0011'
29_100_20_0, 29, 100, 20, 1194597.000000, 6159.092474, 15, '0011'
29_100_20_0, 29, 100, 20, 1530801.000000, 6159.092474, 15, '0011'
29_100_20_0, 29, 100, 20, 1229377.000000, 6159.092474, 15, '0011'
29_100_20_0, 29, 100, 20, 1187413.000000, 6159.092474, 15, '0011'
29_100_20_0, 29, 100, 20, 1249347.000000, 6159.092474, 15, '0011'
29_100_20_0, 29, 100, 20, 1650877.000000, 6159.092474, 15, '0011'
29_100_20_0, 29, 100, 20, 1735482.000000, 6123.327613, 21, '0111'
29_100_20_0, 29, 100, 20, 2395818.000000, 6123.327613, 21, '0111'
29_100_20_0, 29, 100, 20, 2333953.000000, 6123.327613, 21, '0111'
29_100_20_0, 29, 100, 20, 2387502.000000, 6123.327613, 21, '0111'
29_100_20_0, 29, 100, 20, 1737816.000000, 6123.327613, 21, '0111'
29_100_20_0, 29, 100, 20, 1715597.000000, 6123.327613, 21, '0111'
29_100_20_0, 29, 100, 20, 1708467.000000, 6123.327613, 21, '0111'
29_100_20_0, 29, 100, 20, 1824036.000000, 6123.327613, 21, '0111'
29_100_20_0, 29, 100, 20, 1709020.000000, 6123.327613, 21, '0111'
29_100_20_0, 29, 100, 20, 1816991.000000, 6123.327613, 21, '0111'
29_100_20_0, 29, 100, 20, 1705163.000000, 6123.327613, 21, '0111'
29_100_20_0, 29, 100, 20, 1751733.000000, 6123.327613, 21, '0111'
29_100_20_0, 29, 100, 20, 1739129.000000, 6123.327613, 21, '0111'
29_100_20_0, 29, 100, 20, 1816387.000000, 6123.327613, 21, '0111'
29_100_20_0, 29, 100, 20, 1735348.000000, 6123.327613, 21, '0111'
29_100_20_0, 29, 100, 20, 1755992.000000, 6123.327613, 21, '0111'
29_100_20_0, 29, 100, 20, 1701438.000000, 6123.327613, 21, '0111'
29_100_20_0, 29, 100, 20, 2375940.000000, 6123.327613, 21, '0111'
29_100_20_0, 29, 100, 20, 1745851.000000, 6123.327613, 21, '0111'
29_100_20_0, 29, 100, 20, 1711562.000000, 6123.327613, 21, '0111'
29_100_20_0, 29, 100, 20, 2402822.000000, 6123.327613, 21, '1111'
29_100_20_0, 29, 100, 20, 2359764.000000, 6123.327613, 21, '1111'
29_100_20_0, 29, 100, 20, 2485703.000000, 6123.327613, 21, '1111'
29_100_20_0, 29, 100, 20, 2426079.000000, 6123.327613, 21, '1111'
29_100_20_0, 29, 100, 20, 2395616.000000, 6123.327613, 21, '1111'
29_100_20_0, 29, 100, 20, 2505058.000000, 6123.327613, 21, '1111'
29_100_20_0, 29, 100, 20, 2404254.000000, 6123.327613, 21, '1111'
29_100_20_0, 29, 100, 20, 2386175.000000, 6123.327613, 21, '1111'
29_100_20_0, 29, 100, 20, 2492863.000000, 6123.327613, 21, '1111'
29_100_20_0, 29, 100, 20, 2342169.000000, 6123.327613, 21, '1111'
29_100_20_0, 29, 100, 20, 2324718.000000, 6123.327613, 21, '1111'
29_100_20_0, 29, 100, 20, 2490619.000000, 6123.327613, 21, '1111'
29_100_20_0, 29, 100, 20, 2355634.000000, 6123.327613, 21, '1111'
29_100_20_0, 29, 100, 20, 2363363.000000, 6123.327613, 21, '1111'
29_100_20_0, 29, 100, 20, 2346163.000000, 6123.327613, 21, '1111'
29_100_20_0, 29, 100, 20, 3236659.000000, 6123.327613, 21, '1111'
29_100_20_0, 29, 100, 20, 2364462.000000, 6123.327613, 21, '1111'
29_100_20_0, 29, 100, 20, 3222059.000000, 6123.327613, 21, '1111'
29_100_20_0, 29, 100, 20, 2360800.000000, 6123.327613, 21, '1111'
29_100_20_0, 29, 100, 20, 2367571.000000, 6123.327613, 21, '1111'
29_100_20_1, 29, 100, 20, 956.000000, 5766.277472, 1, '0001'
29_100_20_1, 29, 100, 20, 985.000000, 5766.277472, 1, '0001'
29_100_20_1, 29, 100, 20, 948.000000, 5766.277472, 1, '0001'
