paradas, gimnasios, mochila, amplitud, promedio de tiempo, desviación estandar de tiempo 
7, 0, 4, 2, 5.33333333333, 1.24721912892
7, 0, 4, 3, 5.6, 1.2
7, 0, 4, 4, 7.86666666667, 1.35973853696
7, 0, 5, 0, 5.13333333333, 2.60426999795
7, 0, 5, 1, 4.8, 1.6
7, 0, 5, 2, 5.13333333333, 1.45449494862
7, 0, 5, 3, 5.66666666667, 1.57762127549
7, 0, 5, 4, 2.6, 1.01980390272
7, 0, 6, 0, 5.86666666667, 1.54344492037
7, 0, 6, 1, 5.86666666667, 2.06128331117
7, 0, 6, 2, 2.46666666667, 1.25786415094
7, 0, 6, 3, 8.4, 1.45143607047
7, 0, 6, 4, 4.86666666667, 1.54344492037
7, 0, 7, 0, 6.8, 2.61278905897
7, 0, 7, 1, 6.8, 2.4
7, 0, 7, 2, 7.53333333333, 1.85711843696
7, 0, 7, 3, 10.2666666667, 1.56914697279
7, 0, 7, 4, 5.13333333333, 1.92757763931
7, 0, 8, 0, 4.46666666667, 1.85711843696
7, 0, 8, 1, 7.46666666667, 1.70749979665
7, 0, 8, 2, 3.26666666667, 1.43604394857
7, 0, 8, 3, 6.46666666667, 0.80553639824
7, 0, 8, 4, 6.0, 2.16024689947
7, 0, 9, 0, 5.53333333333, 1.74610678049
7, 0, 9, 1, 3.8, 1.90438091428
7, 0, 9, 2, 6.6, 3.68420050124
7, 0, 9, 3, 7.53333333333, 1.66799946709
7, 0, 9, 4, 2.8, 1.51437555888
7, 1, 0, 0, 7.93333333333, 2.04830553276
7, 1, 0, 1, 8.46666666667, 2.8487814159
7, 1, 0, 2, 6.4, 2.33238075794
7, 1, 0, 3, 4.6, 2.24499443206
7, 1, 0, 4, 9.06666666667, 1.12348663642
7, 1, 1, 0, 5.6, 2.8
7, 1, 1, 1, 7.0, 2.82842712475
7, 1, 1, 2, 4.6, 2.49799919936
7, 1, 1, 3, 3.86666666667, 1.8208667045
7, 1, 1, 4, 4.13333333333, 1.99555060628
7, 1, 2, 0, 5.46666666667, 2.18682926225
7, 1, 2, 1, 3.53333333333, 1.62754074876
7, 1, 2, 2, 6.66666666667, 1.57762127549
7, 1, 2, 3, 6.66666666667, 1.24721912892
7, 1, 2, 4, 9.0, 7.37563556583
7, 1, 3, 0, 9.13333333333, 2.21710521978
7, 1, 3, 1, 4.0, 2.0
7, 1, 3, 2, 7.53333333333, 1.25786415094
7, 1, 3, 3, 7.4, 2.02649122048
7, 1, 3, 4, 5.8, 2.85657137142
7, 1, 4, 0, 7.73333333333, 1.28927197372
7, 1, 4, 1, 9.86666666667, 2.41844761963
7, 1, 4, 2, 3.8, 1.72046505341
7, 1, 4, 3, 8.4, 1.95959179423
7, 1, 4, 4, 12.0, 2.16024689947
7, 1, 5, 0, 7.53333333333, 2.75358352374
7, 1, 5, 1, 8.93333333333, 2.26470503353
7, 1, 5, 2, 6.6, 2.15406592285
7, 1, 5, 3, 9.4, 2.87054001888
7, 1, 5, 4, 5.06666666667, 2.93181779031
7, 1, 6, 0, 7.13333333333, 1.74610678049
7, 1, 6, 1, 7.4, 2.41660919472
7, 1, 6, 2, 9.73333333333, 3.80292285252
7, 1, 6, 3, 7.0, 3.40587727319
7, 1, 6, 4, 8.2, 1.93907194297
7, 1, 7, 0, 14.0, 1.41421356237
7, 1, 7, 1, 8.6, 1.49666295471
7, 1, 7, 2, 8.93333333333, 2.26470503353
7, 1, 7, 3, 8.93333333333, 2.11239726903
7, 1, 7, 4, 11.4, 3.2
7, 1, 8, 0, 11.8666666667, 2.60426999795
7, 1, 8, 1, 8.13333333333, 4.31843593085
7, 1, 8, 2, 7.86666666667, 3.42279937413
7, 1, 8, 3, 9.46666666667, 2.94089933335
7, 1, 8, 4, 8.13333333333, 3.11697859402
7, 1, 9, 0, 9.0, 1.26491106407
7, 1, 9, 1, 12.2666666667, 2.90898989724
7, 1, 9, 2, 11.5333333333, 3.03021818063
7, 1, 9, 3, 10.4, 3.13687742827
7, 1, 9, 4, 6.53333333333, 3.11697859402
7, 2, 0, 0, 5.26666666667, 2.37954243968
7, 2, 0, 1, 6.2, 3.24961536185
7, 2, 0, 2, 11.0666666667, 3.71423687392
7, 2, 0, 3, 8.33333333333, 2.49443825785
7, 2, 0, 4, 7.6, 2.96198131887
7, 2, 1, 0, 10.2666666667, 3.25508149753
7, 2, 1, 1, 9.6, 3.51757492221
7, 2, 1, 2, 12.8666666667, 7.57070376884
7, 2, 1, 3, 7.8, 4.26145515053
7, 2, 1, 4, 11.4, 2.65329983228
7, 2, 2, 0, 11.3333333333, 8.20298048815
7, 2, 2, 1, 9.13333333333, 2.94089933335
7, 2, 2, 2, 7.06666666667, 3.95755255457
7, 2, 2, 3, 10.7333333333, 2.74388208363
7, 2, 2, 4, 10.4666666667, 2.80158685193
7, 2, 3, 0, 8.13333333333, 4.27187182496
7, 2, 3, 1, 11.4, 2.49799919936
7, 2, 3, 2, 9.46666666667, 3.32398689662
7, 2, 3, 3, 10.0666666667, 3.08688984074
7, 2, 3, 4, 11.8666666667, 6.30202789232
7, 2, 4, 0, 7.0, 3.68781778292
7, 2, 4, 1, 8.73333333333, 4.41915024511
7, 2, 4, 2, 4.46666666667, 2.02868320729
7, 2, 4, 3, 8.8, 3.03754286664
7, 2, 4, 4, 16.6666666667, 2.82055944017
7, 2, 5, 0, 13.0, 4.1150131632
7, 2, 5, 1, 8.46666666667, 3.93050745946
7, 2, 5, 2, 11.0, 3.91578004149
7, 2, 5, 3, 10.8, 5.21791784783
7, 2, 5, 4, 9.8, 4.13440846232
7, 2, 6, 0, 9.66666666667, 3.17630113322
7, 2, 6, 1, 11.2666666667, 5.81339449509
7, 2, 6, 2, 11.1333333333, 4.16119640915
7, 2, 6, 3, 11.9333333333, 6.67799038301
7, 2, 6, 4, 13.4666666667, 3.22214559296
7, 2, 7, 0, 14.0, 5.4893836934
7, 2, 7, 1, 7.4, 2.87054001888
7, 2, 7, 2, 14.1333333333, 6.30202789232
7, 2, 7, 3, 10.7333333333, 1.69181033873
7, 2, 7, 4, 13.2666666667, 2.93181779031
7, 2, 8, 0, 5.26666666667, 2.29395340454
7, 2, 8, 1, 15.0666666667, 4.15478305357
7, 2, 8, 2, 10.2, 3.86781592116
7, 2, 8, 3, 13.6666666667, 5.26202326951
7, 2, 8, 4, 16.6666666667, 3.85861230093
7, 2, 9, 0, 15.0666666667, 4.80925034583
7, 2, 9, 1, 11.4, 5.51120071612
7, 2, 9, 2, 12.5333333333, 4.96476473651
7, 2, 9, 3, 9.33333333333, 2.93636207274
7, 2, 9, 4, 11.9333333333, 4.1867515915
7, 3, 0, 0, 12.6666666667, 3.7535168694
7, 3, 0, 1, 10.2, 3.74521917472
7, 3, 0, 2, 8.06666666667, 4.40403855064
7, 3, 0, 3, 8.8, 4.70744091838
7, 3, 0, 4, 12.2, 3.96988664826
7, 3, 1, 0, 9.13333333333, 4.81479202274
7, 3, 1, 1, 14.9333333333, 3.99110121256
7, 3, 1, 2, 11.8666666667, 3.32398689662
7, 3, 1, 3, 13.0, 4.21109645263
7, 3, 1, 4, 8.6, 3.32264954517
7, 3, 2, 0, 11.2666666667, 3.62338086445
7, 3, 2, 1, 8.93333333333, 2.93181779031
7, 3, 2, 2, 10.5333333333, 4.41008944228
7, 3, 2, 3, 10.5333333333, 3.86206622879
7, 3, 2, 4, 10.3333333333, 3.15524255099
7, 3, 3, 0, 10.1333333333, 4.48503685108
7, 3, 3, 1, 9.66666666667, 3.7888725969
7, 3, 3, 2, 11.4, 5.78273291792
7, 3, 3, 3, 12.2666666667, 3.65999392835
7, 3, 3, 4, 8.6, 4.46915353656
7, 3, 4, 0, 9.6, 3.8952963088
7, 3, 4, 1, 15.8, 4.44522215418
7, 3, 4, 2, 16.4, 5.77119282875
7, 3, 4, 3, 6.73333333333, 2.56818137123
7, 3, 4, 4, 18.5333333333, 4.24054503834
7, 3, 5, 0, 11.5333333333, 5.77196288584
7, 3, 5, 1, 17.6, 5.70146180086
7, 3, 5, 2, 12.6, 4.39393521421
7, 3, 5, 3, 10.0, 3.86436713232
7, 3, 5, 4, 12.6, 6.94550214167
7, 3, 6, 0, 15.2, 4.1825032377
7, 3, 6, 1, 11.0, 4.61880215352
7, 3, 6, 2, 9.66666666667, 3.04776785351
7, 3, 6, 3, 8.4, 4.31740662898
7, 3, 6, 4, 16.9333333333, 7.9537552277
7, 3, 7, 0, 21.8666666667, 12.4518628682
7, 3, 7, 1, 10.0666666667, 5.23407638037
7, 3, 7, 2, 13.3333333333, 2.77288457908
7, 3, 7, 3, 13.0, 5.92171146432
7, 3, 7, 4, 17.1333333333, 4.17718671942
7, 3, 8, 0, 21.6666666667, 5.37483849887
7, 3, 8, 1, 26.9333333333, 2.26470503353
7, 3, 8, 2, 17.6, 4.02988833592
7, 3, 8, 3, 18.7333333333, 6.76724135491
7, 3, 8, 4, 16.5333333333, 6.92692011086
7, 3, 9, 0, 13.4, 4.51368290128
7, 3, 9, 1, 16.0, 8.77116487893
7, 3, 9, 2, 16.9333333333, 8.17693232345
7, 3, 9, 3, 15.4, 6.22682369538
7, 3, 9, 4, 16.0666666667, 7.59356452677
7, 4, 0, 0, 18.0666666667, 4.98620318702
7, 4, 0, 1, 8.06666666667, 1.98214249964
7, 4, 0, 2, 17.5333333333, 7.04146449414
7, 4, 0, 3, 21.4, 4.09552601424
7, 4, 0, 4, 13.0, 6.20752231839
7, 4, 1, 0, 18.0, 3.7594325813
7, 4, 1, 1, 10.6666666667, 4.01109572173
7, 4, 1, 2, 14.6666666667, 4.67142614436
7, 4, 1, 3, 15.0, 6.21825270206
7, 4, 1, 4, 13.4, 4.42417600614
7, 4, 2, 0, 8.4, 2.33238075794
7, 4, 2, 1, 16.6, 5.17429544318
7, 4, 2, 2, 12.7333333333, 5.67411275492
7, 4, 2, 3, 13.5333333333, 9.03228776237
7, 4, 2, 4, 14.8666666667, 4.1931160516
7, 4, 3, 0, 15.4, 2.91661904723
7, 4, 3, 1, 24.2666666667, 9.65723677986
7, 4, 3, 2, 17.0666666667, 4.1707979519
7, 4, 3, 3, 13.5333333333, 5.87499408983
7, 4, 3, 4, 13.2666666667, 5.53132493672
7, 4, 4, 0, 12.8666666667, 4.55875226594
7, 4, 4, 1, 12.5333333333, 3.61232458244
7, 4, 4, 2, 12.9333333333, 6.47525203285
7, 4, 4, 3, 11.5333333333, 4.96476473651
7, 4, 4, 4, 17.2666666667, 7.25227933519
7, 4, 5, 0, 24.0666666667, 4.89171635409
7, 4, 5, 1, 13.4, 6.88767014309
7, 4, 5, 2, 13.9333333333, 7.11305528979
7, 4, 5, 3, 24.5333333333, 6.83975308196
7, 4, 5, 4, 24.7333333333, 5.77888878207
7, 4, 6, 0, 22.5333333333, 8.3415959038
7, 4, 6, 1, 21.8, 6.23110477096
7, 4, 6, 2, 17.6, 3.84360941477
7, 4, 6, 3, 15.0, 5.5497747702
7, 4, 6, 4, 25.0, 8.20568908339
7, 4, 7, 0, 13.8, 5.7988504608
7, 4, 7, 1, 17.0, 6.81175454637
7, 4, 7, 2, 23.4, 4.74411916658
7, 4, 7, 3, 21.0666666667, 6.02734509456
7, 4, 7, 4, 17.5333333333, 7.60584570504
7, 4, 8, 0, 24.6666666667, 8.94923957043
7, 4, 8, 1, 22.2, 3.83318840306
7, 4, 8, 2, 19.0666666667, 8.57489876843
7, 4, 8, 3, 20.1333333333, 11.8144920425
7, 4, 8, 4, 21.6, 6.79018900081
7, 4, 9, 0, 18.1333333333, 7.81337883946
7, 4, 9, 1, 14.8, 7.00666349508
7, 4, 9, 2, 25.8, 5.8901046963
7, 4, 9, 3, 15.0, 6.97614984549
7, 4, 9, 4, 21.5333333333, 6.16297186609
7, 5, 0, 0, 9.73333333333, 2.23507394857
7, 5, 0, 1, 12.2666666667, 7.00920030309
7, 5, 0, 2, 22.8666666667, 5.72557614762
7, 5, 0, 3, 25.3333333333, 3.25917508309
7, 5, 0, 4, 25.0666666667, 4.98620318702
7, 5, 1, 0, 19.7333333333, 5.56736522563
7, 5, 1, 1, 18.9333333333, 4.90532590377
7, 5, 1, 2, 22.7333333333, 8.99975308303
7, 5, 1, 3, 15.2666666667, 5.32248897499
7, 5, 1, 4, 25.0666666667, 4.41915024511
7, 5, 2, 0, 9.93333333333, 5.5433644016
7, 5, 2, 1, 17.2, 5.84465567848
7, 5, 2, 2, 16.1333333333, 5.41438413447
7, 5, 2, 3, 15.9333333333, 6.00518294661
7, 5, 2, 4, 13.5333333333, 5.56017585653
7, 5, 3, 0, 13.0666666667, 10.0230844665
7, 5, 3, 1, 13.9333333333, 4.75347825866
7, 5, 3, 2, 16.5333333333, 5.30241035337
7, 5, 3, 3, 24.7333333333, 4.85065860362
7, 5, 3, 4, 24.8666666667, 6.80065356336
7, 5, 4, 0, 20.6, 5.85149553533
7, 5, 4, 1, 20.7333333333, 7.03767638421
7, 5, 4, 2, 24.4, 6.66133119829
7, 5, 4, 3, 19.9333333333, 6.20179185576
7, 5, 4, 4, 21.0666666667, 7.83553160644
7, 5, 5, 0, 24.0666666667, 4.29676881182
7, 5, 5, 1, 23.4666666667, 7.82190655929
7, 5, 5, 2, 20.0, 10.9117673484
7, 5, 5, 3, 22.2666666667, 6.14780900448
7, 5, 5, 4, 18.2666666667, 8.18508127972
7, 5, 6, 0, 20.3333333333, 7.61285462593
7, 5, 6, 1, 23.1333333333, 11.7067881543
7, 5, 6, 2, 23.5333333333, 10.3786104829
7, 5, 6, 3, 19.2, 9.65539572812
7, 5, 6, 4, 24.6666666667, 11.53352601
7, 5, 7, 0, 17.8, 4.96923870762
7, 5, 7, 1, 21.0, 8.63326898303
7, 5, 7, 2, 25.6666666667, 7.18021974285
7, 5, 7, 3, 26.7333333333, 8.02883691591
7, 5, 7, 4, 16.6, 6.82934843159
7, 5, 8, 0, 20.4, 8.61626369142
7, 5, 8, 1, 29.1333333333, 6.93653772105
7, 5, 8, 2, 18.8, 9.41063228481
7, 5, 8, 3, 14.0, 6.12100209661
7, 5, 8, 4, 22.3333333333, 6.91536132261
7, 5, 9, 0, 22.8666666667, 12.4679143761
7, 5, 9, 1, 13.4666666667, 5.66705880996
7, 5, 9, 2, 22.8, 4.26145515053
7, 5, 9, 3, 19.5333333333, 8.04874041215
7, 5, 9, 4, 24.3333333333, 10.8607345772
7, 6, 0, 0, 22.5333333333, 10.281807018
7, 6, 0, 1, 23.0666666667, 9.05882013411
7, 6, 0, 2, 16.0, 8.29457654133
7, 6, 0, 3, 26.0666666667, 7.39789759924
7, 6, 0, 4, 13.4, 5.93071103101
7, 6, 1, 0, 21.8, 6.03545082547
7, 6, 1, 1, 12.8, 6.80392043849
7, 6, 1, 2, 24.6, 6.74091981854
7, 6, 1, 3, 26.2666666667, 5.37235723144
7, 6, 1, 4, 25.2, 9.31808277848
7, 6, 2, 0, 14.7333333333, 2.54209012866
7, 6, 2, 1, 20.6666666667, 8.14589194352
7, 6, 2, 2, 16.3333333333, 4.770278352
7, 6, 2, 3, 16.2666666667, 6.06043636126
7, 6, 2, 4, 16.3333333333, 7.11492953038
7, 6, 3, 0, 23.0, 5.25357021463
7, 6, 3, 1, 24.8666666667, 8.85337349388
7, 6, 3, 2, 19.6666666667, 8.61523198888
7, 6, 3, 3, 13.6666666667, 7.20802022441
7, 6, 3, 4, 26.5333333333, 9.41535389079
7, 6, 4, 0, 27.3333333333, 12.4721912892
7, 6, 4, 1, 31.2, 9.62773770589
7, 6, 4, 2, 14.9333333333, 7.68953112282
7, 6, 4, 3, 20.0666666667, 10.7484365788
7, 6, 4, 4, 21.8666666667, 8.79292645003
7, 6, 5, 0, 26.4, 7.83836717691
7, 6, 5, 1, 25.6, 5.38887743412
7, 6, 5, 2, 23.1333333333, 6.3442012018
7, 6, 5, 3, 26.4666666667, 6.10864596744
7, 6, 5, 4, 33.2666666667, 4.04090198952
7, 6, 6, 0, 29.1333333333, 7.24676172891
7, 6, 6, 1, 18.4, 7.5524830354
7, 6, 6, 2, 32.4666666667, 5.86363558061
7, 6, 6, 3, 12.7333333333, 2.76807193227
7, 6, 6, 4, 23.8666666667, 10.1644259826
7, 6, 7, 0, 32.0666666667, 8.18508127972
7, 6, 7, 1, 32.6, 4.85523772161
7, 6, 7, 2, 29.6, 6.38540001357
7, 6, 7, 3, 29.6666666667, 7.87118514301
7, 6, 7, 4, 16.8666666667, 8.3255964084
7, 6, 8, 0, 30.6, 6.55031805844
7, 6, 8, 1, 19.8, 5.77581163128
7, 6, 8, 2, 30.3333333333, 7.39068482769
7, 6, 8, 3, 28.8666666667, 11.9324021983
7, 6, 8, 4, 30.0666666667, 8.25806003584
7, 6, 9, 0, 35.6, 4.97728172131
7, 6, 9, 1, 32.8666666667, 8.71677820196
7, 6, 9, 2, 27.6666666667, 10.1827741254
7, 6, 9, 3, 28.4, 9.27218061371
7, 6, 9, 4, 23.3333333333, 8.67691701521
8, 0, 0, 0, 5.53333333333, 1.45449494862
8, 0, 0, 1, 3.13333333333, 1.66799946709
8, 0, 0, 2, 3.73333333333, 1.69181033873
8, 0, 0, 3, 4.46666666667, 2.18682926225
8, 0, 0, 4, 3.46666666667, 1.92757763931
8, 0, 1, 0, 6.0, 1.31656117721
8, 0, 1, 1, 6.13333333333, 1.20369800568
8, 0, 1, 2, 5.4, 1.8547236991
8, 0, 1, 3, 4.13333333333, 2.15612821717
8, 0, 1, 4, 6.06666666667, 1.48174071806
8, 0, 2, 0, 3.86666666667, 2.12498366007
8, 0, 2, 1, 6.66666666667, 1.01105005921
8, 0, 2, 2, 2.6, 0.879393730552
8, 0, 2, 3, 6.4, 0.611010092661
8, 0, 2, 4, 5.8, 1.64113781668
8, 0, 3, 0, 5.2, 1.7587874611
8, 0, 3, 1, 5.8, 1.55777619274
8, 0, 3, 2, 3.93333333333, 1.87853370715
8, 0, 3, 3, 6.13333333333, 1.54344492037
8, 0, 3, 4, 5.2, 1.93907194297
8, 0, 4, 0, 5.53333333333, 1.54344492037
8, 0, 4, 1, 4.46666666667, 1.8208667045
8, 0, 4, 2, 5.06666666667, 2.51572830188
8, 0, 4, 3, 3.33333333333, 1.192569588
8, 0, 4, 4, 4.6, 2.12289111041
8, 0, 5, 0, 4.8, 2.07203603572
8, 0, 5, 1, 4.6, 1.58324561161
8, 0, 5, 2, 5.93333333333, 3.0214051183
8, 0, 5, 3, 6.0, 1.50554530542
8, 0, 5, 4, 5.53333333333, 1.45449494862
8, 0, 6, 0, 8.8, 2.10396451174
8, 0, 6, 1, 8.6, 1.54056266777
8, 0, 6, 2, 5.06666666667, 2.11239726903
8, 0, 6, 3, 7.2, 1.7587874611
8, 0, 6, 4, 5.33333333333, 2.14993539955
8, 0, 7, 0, 6.53333333333, 1.25786415094
8, 0, 7, 1, 7.26666666667, 2.54209012866
8, 0, 7, 2, 6.4, 1.25432584815
8, 0, 7, 3, 5.33333333333, 2.02210011841
8, 0, 7, 4, 6.26666666667, 2.90898989724
8, 0, 8, 0, 4.06666666667, 0.99777530314
8, 0, 8, 1, 4.06666666667, 2.17460085737
8, 0, 8, 2, 7.13333333333, 2.02868320729
8, 0, 8, 3, 7.53333333333, 2.09337579575
8, 0, 8, 4, 5.2, 2.31516738056
8, 0, 9, 0, 6.4, 2.89367125523
8, 0, 9, 1, 5.2, 1.86904610252
8, 0, 9, 2, 6.06666666667, 1.65193489245
8, 0, 9, 3, 5.8, 1.90438091428
8, 0, 9, 4, 5.8, 2.34378611083
8, 1, 0, 0, 7.33333333333, 3.4576806613
8, 1, 0, 1, 6.0, 2.75680975042
8, 1, 0, 2, 5.13333333333, 2.18682926225
8, 1, 0, 3, 7.93333333333, 2.9769484749
8, 1, 0, 4, 8.2, 1.97315314493
8, 1, 1, 0, 9.13333333333, 5.92021020648
8, 1, 1, 1, 6.13333333333, 4.2562372532
8, 1, 1, 2, 4.2, 1.6
8, 1, 1, 3, 4.0, 2.03306009093
8, 1, 1, 4, 6.6, 1.58324561161
8, 1, 2, 0, 7.93333333333, 2.43493098237
8, 1, 2, 1, 7.93333333333, 2.29395340454
8, 1, 2, 2, 5.26666666667, 3.15101394616
8, 1, 2, 3, 7.13333333333, 1.99555060628
8, 1, 2, 4, 8.4, 2.09125161885
8, 1, 3, 0, 8.6, 2.15406592285
8, 1, 3, 1, 8.26666666667, 2.11239726903
8, 1, 3, 2, 8.86666666667, 2.60426999795
8, 1, 3, 3, 7.0, 2.55603860169
8, 1, 3, 4, 8.66666666667, 2.385139176
8, 1, 4, 0, 7.86666666667, 2.44585817705
8, 1, 4, 1, 10.1333333333, 3.73928097663
8, 1, 4, 2, 8.53333333333, 2.57854394744
8, 1, 4, 3, 8.4, 3.59258495608
8, 1, 4, 4, 7.53333333333, 2.12498366007
8, 1, 5, 0, 6.6, 2.47116706571
8, 1, 5, 1, 4.73333333333, 2.17460085737
8, 1, 5, 2, 7.33333333333, 1.6996731712
8, 1, 5, 3, 9.13333333333, 1.30979218029
8, 1, 5, 4, 9.73333333333, 3.60493488923
8, 1, 6, 0, 5.4, 2.41660919472
8, 1, 6, 1, 7.53333333333, 2.09337579575
8, 1, 6, 2, 4.26666666667, 1.61107279648
8, 1, 6, 3, 10.7333333333, 3.49221356099
8, 1, 6, 4, 5.46666666667, 1.8208667045
8, 1, 7, 0, 6.73333333333, 2.01549552771
8, 1, 7, 1, 6.93333333333, 3.31595469745
8, 1, 7, 2, 6.86666666667, 3.34398298773
8, 1, 7, 3, 10.3333333333, 4.65713311909
8, 1, 7, 4, 8.8, 3.14536696322
8, 1, 8, 0, 6.4, 4.73004580668
8, 1, 8, 1, 9.6, 2.7030846577
8, 1, 8, 2, 6.13333333333, 2.02868320729
8, 1, 8, 3, 5.6, 1.78138522878
8, 1, 8, 4, 10.3333333333, 3.29983164554
8, 1, 9, 0, 6.2, 6.50333247907
8, 1, 9, 1, 5.66666666667, 2.62466929134
8, 1, 9, 2, 10.0666666667, 3.08688984074
8, 1, 9, 3, 13.2, 2.80950766743
8, 1, 9, 4, 8.8, 3.54400902933
8, 2, 0, 0, 9.8, 3.2083225108
8, 2, 0, 1, 10.9333333333, 3.54902177445
8, 2, 0, 2, 12.4, 2.49799919936
8, 2, 0, 3, 12.2, 3.74521917472
8, 2, 0, 4, 11.0, 2.52982212813
8, 2, 1, 0, 9.6, 2.91661904723
8, 2, 1, 1, 8.66666666667, 2.98142397
8, 2, 1, 2, 9.33333333333, 3.31997322613
8, 2, 1, 3, 9.4, 3.70225156718
8, 2, 1, 4, 7.4, 2.75196899207
8, 2, 2, 0, 9.2, 3.2083225108
8, 2, 2, 1, 6.8, 3.2083225108
8, 2, 2, 2, 8.73333333333, 5.56736522563
8, 2, 2, 3, 8.4, 3.46025047263
8, 2, 2, 4, 8.33333333333, 3.00370142029
8, 2, 3, 0, 10.4, 2.84722086721
8, 2, 3, 1, 9.66666666667, 4.62841465539
8, 2, 3, 2, 10.2, 3.52514775104
8, 2, 3, 3, 7.26666666667, 3.43446583264
8, 2, 3, 4, 9.2, 2.4
8, 2, 4, 0, 10.1333333333, 3.49984126624
8, 2, 4, 1, 12.6666666667, 3.94405318873
8, 2, 4, 2, 10.3333333333, 2.05480466766
8, 2, 4, 3, 10.4, 2.7276363394
8, 2, 4, 4, 9.93333333333, 2.71947707392
8, 2, 5, 0, 10.2666666667, 4.09009644005
8, 2, 5, 1, 11.8, 3.2083225108
8, 2, 5, 2, 10.4666666667, 4.52941006706
8, 2, 5, 3, 10.4666666667, 4.03099105542
8, 2, 5, 4, 8.13333333333, 1.58605030045
8, 2, 6, 0, 11.0, 4.28952211791
8, 2, 6, 1, 10.3333333333, 2.91356978445
8, 2, 6, 2, 15.9333333333, 7.61985709986
8, 2, 6, 3, 12.6, 4.58693797647
8, 2, 6, 4, 11.9333333333, 4.87806883465
8, 2, 7, 0, 15.4, 4.37873649965
8, 2, 7, 1, 12.9333333333, 4.13870618538
8, 2, 7, 2, 7.86666666667, 2.82528268006
8, 2, 7, 3, 10.0, 2.85189995149
8, 2, 7, 4, 11.5333333333, 3.98106630049
8, 2, 8, 0, 14.6, 4.70177271533
8, 2, 8, 1, 16.7333333333, 6.53673380894
8, 2, 8, 2, 8.73333333333, 4.68282915436
8, 2, 8, 3, 17.2666666667, 4.56751816879
8, 2, 8, 4, 13.8666666667, 3.94743235816
8, 2, 9, 0, 9.93333333333, 4.24996732014
8, 2, 9, 1, 12.1333333333, 4.63129451546
8, 2, 9, 2, 12.4, 2.75196899207
8, 2, 9, 3, 8.33333333333, 3.3993463424
8, 2, 9, 4, 16.9333333333, 5.05261208573
8, 3, 0, 0, 9.0, 4.17931413831
8, 3, 0, 1, 10.2, 4.7215816559
8, 3, 0, 2, 10.6, 3.46025047263
8, 3, 0, 3, 13.3333333333, 3.89301368551
8, 3, 0, 4, 9.6, 3.70225156718
8, 3, 1, 0, 12.9333333333, 3.71423687392
8, 3, 1, 1, 10.5333333333, 5.35246568311
8, 3, 1, 2, 10.2666666667, 3.4149995933
8, 3, 1, 3, 10.2, 4.33897069207
8, 3, 1, 4, 11.1333333333, 4.01441845795
8, 3, 2, 0, 7.93333333333, 3.43446583264
8, 3, 2, 1, 12.8666666667, 4.04749579644
8, 3, 2, 2, 12.1333333333, 4.60241482509
8, 3, 2, 3, 10.2, 3.4486712417
8, 3, 2, 4, 8.8, 4.06939798988
8, 3, 3, 0, 11.4, 4.16012820315
8, 3, 3, 1, 11.6, 5.28898225875
8, 3, 3, 2, 11.8, 5.55217675031
8, 3, 3, 3, 11.2, 4.76375202265
8, 3, 3, 4, 12.4, 4.36348484585
8, 3, 4, 0, 16.6666666667, 6.78887979632
8, 3, 4, 1, 10.1333333333, 3.89643711899
8, 3, 4, 2, 9.2, 2.76164202363
8, 3, 4, 3, 11.8, 6.22039655756
8, 3, 4, 4, 9.8, 3.780652501
8, 3, 5, 0, 13.4666666667, 6.0428102366
8, 3, 5, 1, 13.0, 5.79655069848
8, 3, 5, 2, 6.33333333333, 0.942809041582
8, 3, 5, 3, 10.0, 2.09761769634
8, 3, 5, 4, 20.8666666667, 9.39408797536
8, 3, 6, 0, 14.2, 5.11468474102
8, 3, 6, 1, 10.6, 3.40196021925
8, 3, 6, 2, 13.2, 5.06227880175
8, 3, 6, 3, 11.0, 4.48701831212
8, 3, 6, 4, 12.0, 6.18600571182
8, 3, 7, 0, 23.1333333333, 6.61177400972
8, 3, 7, 1, 13.6, 6.10791835789
8, 3, 7, 2, 21.2666666667, 6.71780387395
8, 3, 7, 3, 19.1333333333, 5.88633068124
8, 3, 7, 4, 24.6666666667, 3.279566367
8, 3, 8, 0, 26.1333333333, 7.47321141738
8, 3, 8, 1, 15.4666666667, 6.7908435084
8, 3, 8, 2, 11.9333333333, 4.20264466999
8, 3, 8, 3, 18.8666666667, 3.20138858761
8, 3, 8, 4, 18.6, 6.32244678375
8, 3, 9, 0, 21.2, 11.5366083982
8, 3, 9, 1, 17.0666666667, 8.7823054427
8, 3, 9, 2, 17.4, 6.6211781429
8, 3, 9, 3, 21.2, 3.76297754445
8, 3, 9, 4, 15.4, 8.23650411279
8, 4, 0, 0, 18.9333333333, 9.58099971587
8, 4, 0, 1, 13.4, 6.94550214167
8, 4, 0, 2, 11.4, 5.31413210223
8, 4, 0, 3, 16.4666666667, 5.3274968064
8, 4, 0, 4, 17.1333333333, 4.11285248405
8, 4, 1, 0, 14.6, 6.11882341631
8, 4, 1, 1, 19.9333333333, 2.83940525854
8, 4, 1, 2, 15.6666666667, 6.02955682912
8, 4, 1, 3, 16.6, 5.95315042645
8, 4, 1, 4, 16.6666666667, 4.83965104344
8, 4, 2, 0, 12.3333333333, 3.57149206293
8, 4, 2, 1, 18.5333333333, 4.80092583664
8, 4, 2, 2, 13.0666666667, 5.75577005177
