Cantidad de gimnasios,Cantidad de paradas,Capacidad de la mochila,Numero de repeticion,Tiempo,Cantidad de instancias visitadas,Cantidad de instancias calculadas,Tamano del camino,Version de podas,Cantidad de podas 1,Cantidad de podas 2,Mejor caso
2, 11, 6, 1, 94701.000000, 302, 260, 4, 4, 220, 324, 0
2, 11, 6, 2, 94408.000000, 302, 260, 4, 4, 220, 324, 0
2, 11, 6, 3, 94435.000000, 302, 260, 4, 4, 220, 324, 0
2, 11, 6, 4, 94609.000000, 302, 260, 4, 4, 220, 324, 0
2, 11, 6, 0, 94343.000000, 302, 260, 4, 4, 220, 324, 0
2, 11, 6, 1, 94675.000000, 302, 260, 4, 4, 220, 324, 0
2, 11, 6, 2, 94294.000000, 302, 260, 4, 4, 220, 324, 0
2, 11, 6, 3, 94730.000000, 302, 260, 4, 4, 220, 324, 0
2, 11, 6, 4, 95252.000000, 302, 260, 4, 4, 220, 324, 0
2, 11, 6, 0, 95090.000000, 302, 260, 4, 4, 220, 324, 0
2, 11, 6, 1, 94498.000000, 302, 260, 4, 4, 220, 324, 0
2, 11, 6, 2, 94766.000000, 302, 260, 4, 4, 220, 324, 0
2, 11, 6, 3, 94716.000000, 302, 260, 4, 4, 220, 324, 0
2, 11, 6, 4, 94360.000000, 302, 260, 4, 4, 220, 324, 0
2, 11, 6, 0, 94203.000000, 302, 260, 4, 4, 220, 324, 0
2, 11, 6, 1, 95086.000000, 302, 260, 4, 4, 220, 324, 0
2, 11, 6, 2, 94386.000000, 302, 260, 4, 4, 220, 324, 0
2, 11, 6, 3, 95455.000000, 302, 260, 4, 4, 220, 324, 0
2, 11, 6, 4, 94361.000000, 302, 260, 4, 4, 220, 324, 0
2, 11, 6, 0, 94650.000000, 302, 260, 4, 4, 220, 324, 0
2, 11, 6, 1, 94427.000000, 302, 260, 4, 4, 220, 324, 0
2, 11, 6, 2, 94608.000000, 302, 260, 4, 4, 220, 324, 0
2, 11, 6, 3, 94497.000000, 302, 260, 4, 4, 220, 324, 0
2, 11, 6, 4, 95098.000000, 302, 260, 4, 4, 220, 324, 0
2, 11, 6, 0, 94433.000000, 302, 260, 4, 4, 220, 324, 0
2, 11, 6, 1, 94621.000000, 302, 260, 4, 4, 220, 324, 0
2, 11, 6, 2, 94504.000000, 302, 260, 4, 4, 220, 324, 0
2, 11, 6, 3, 94740.000000, 302, 260, 4, 4, 220, 324, 0
2, 11, 6, 4, 96549.000000, 302, 260, 4, 4, 220, 324, 0
2, 12, 6, 0, 199484.000000, 348, 298, 4, 4, 253, 405, 0
2, 12, 6, 1, 199002.000000, 348, 298, 4, 4, 253, 405, 0
2, 12, 6, 2, 201293.000000, 348, 298, 4, 4, 253, 405, 0
2, 12, 6, 3, 199741.000000, 348, 298, 4, 4, 253, 405, 0
2, 12, 6, 4, 198837.000000, 348, 298, 4, 4, 253, 405, 0
2, 12, 6, 0, 199228.000000, 348, 298, 4, 4, 253, 405, 0
2, 12, 6, 1, 201589.000000, 348, 298, 4, 4, 253, 405, 0
2, 12, 6, 2, 199826.000000, 348, 298, 4, 4, 253, 405, 0
2, 12, 6, 3, 201170.000000, 348, 298, 4, 4, 253, 405, 0
2, 12, 6, 4, 201237.000000, 348, 298, 4, 4, 253, 405, 0
2, 12, 6, 0, 201902.000000, 348, 298, 4, 4, 253, 405, 0
2, 12, 6, 1, 201417.000000, 348, 298, 4, 4, 253, 405, 0
2, 12, 6, 2, 201654.000000, 348, 298, 4, 4, 253, 405, 0
2, 12, 6, 3, 199039.000000, 348, 298, 4, 4, 253, 405, 0
2, 12, 6, 4, 198848.000000, 348, 298, 4, 4, 253, 405, 0
2, 12, 6, 0, 198869.000000, 348, 298, 4, 4, 253, 405, 0
2, 12, 6, 1, 198870.000000, 348, 298, 4, 4, 253, 405, 0
2, 12, 6, 2, 198961.000000, 348, 298, 4, 4, 253, 405, 0
2, 12, 6, 3, 198820.000000, 348, 298, 4, 4, 253, 405, 0
2, 12, 6, 4, 198944.000000, 348, 298, 4, 4, 253, 405, 0
2, 12, 6, 0, 201386.000000, 348, 298, 4, 4, 253, 405, 0
2, 12, 6, 1, 201319.000000, 348, 298, 4, 4, 253, 405, 0
2, 12, 6, 2, 201150.000000, 348, 298, 4, 4, 253, 405, 0
2, 12, 6, 3, 201383.000000, 348, 298, 4, 4, 253, 405, 0
2, 12, 6, 4, 201598.000000, 348, 298, 4, 4, 253, 405, 0
2, 12, 6, 0, 202017.000000, 348, 298, 4, 4, 253, 405, 0
2, 12, 6, 1, 201637.000000, 348, 298, 4, 4, 253, 405, 0
2, 12, 6, 2, 198832.000000, 348, 298, 4, 4, 253, 405, 0
2, 12, 6, 3, 201075.000000, 348, 298, 4, 4, 253, 405, 0
2, 12, 6, 4, 199368.000000, 348, 298, 4, 4, 253, 405, 0
2, 13, 6, 0, 419035.000000, 346, 305, 4, 4, 244, 651, 0
2, 13, 6, 1, 421296.000000, 346, 305, 4, 4, 244, 651, 0
2, 13, 6, 2, 419454.000000, 346, 305, 4, 4, 244, 651, 0
2, 13, 6, 3, 419558.000000, 346, 305, 4, 4, 244, 651, 0
2, 13, 6, 4, 422053.000000, 346, 305, 4, 4, 244, 651, 0
2, 13, 6, 0, 421660.000000, 346, 305, 4, 4, 244, 651, 0
2, 13, 6, 1, 420511.000000, 346, 305, 4, 4, 244, 651, 0
2, 13, 6, 2, 422823.000000, 346, 305, 4, 4, 244, 651, 0
2, 13, 6, 3, 422516.000000, 346, 305, 4, 4, 244, 651, 0
2, 13, 6, 4, 421709.000000, 346, 305, 4, 4, 244, 651, 0
2, 13, 6, 0, 422515.000000, 346, 305, 4, 4, 244, 651, 0
2, 13, 6, 1, 423012.000000, 346, 305, 4, 4, 244, 651, 0
2, 13, 6, 2, 422725.000000, 346, 305, 4, 4, 244, 651, 0
2, 13, 6, 3, 424094.000000, 346, 305, 4, 4, 244, 651, 0
2, 13, 6, 4, 423692.000000, 346, 305, 4, 4, 244, 651, 0
2, 13, 6, 0, 422068.000000, 346, 305, 4, 4, 244, 651, 0
2, 13, 6, 1, 422816.000000, 346, 305, 4, 4, 244, 651, 0
2, 13, 6, 2, 419491.000000, 346, 305, 4, 4, 244, 651, 0
2, 13, 6, 3, 419261.000000, 346, 305, 4, 4, 244, 651, 0
2, 13, 6, 4, 419745.000000, 346, 305, 4, 4, 244, 651, 0
2, 13, 6, 0, 419083.000000, 346, 305, 4, 4, 244, 651, 0
2, 13, 6, 1, 425377.000000, 346, 305, 4, 4, 244, 651, 0
2, 13, 6, 2, 425429.000000, 346, 305, 4, 4, 244, 651, 0
2, 13, 6, 3, 425309.000000, 346, 305, 4, 4, 244, 651, 0
2, 13, 6, 4, 422059.000000, 346, 305, 4, 4, 244, 651, 0
2, 13, 6, 0, 425615.000000, 346, 305, 4, 4, 244, 651, 0
2, 13, 6, 1, 423472.000000, 346, 305, 4, 4, 244, 651, 0
2, 13, 6, 2, 421855.000000, 346, 305, 4, 4, 244, 651, 0
2, 13, 6, 3, 421618.000000, 346, 305, 4, 4, 244, 651, 0
2, 13, 6, 4, 424963.000000, 346, 305, 4, 4, 244, 651, 0
2, 14, 6, 0, 894505.000000, 227, 204, 4, 4, 138, 845, 0
2, 14, 6, 1, 893022.000000, 227, 204, 4, 4, 138, 845, 0
2, 14, 6, 2, 890773.000000, 227, 204, 4, 4, 138, 845, 0
2, 14, 6, 3, 887734.000000, 227, 204, 4, 4, 138, 845, 0
2, 14, 6, 4, 890852.000000, 227, 204, 4, 4, 138, 845, 0
2, 14, 6, 0, 888795.000000, 227, 204, 4, 4, 138, 845, 0
2, 14, 6, 1, 887336.000000, 227, 204, 4, 4, 138, 845, 0
2, 14, 6, 2, 887287.000000, 227, 204, 4, 4, 138, 845, 0
2, 14, 6, 3, 890261.000000, 227, 204, 4, 4, 138, 845, 0
2, 14, 6, 4, 887252.000000, 227, 204, 4, 4, 138, 845, 0
2, 14, 6, 0, 888463.000000, 227, 204, 4, 4, 138, 845, 0
2, 14, 6, 1, 906433.000000, 227, 204, 4, 4, 138, 845, 0
2, 14, 6, 2, 891559.000000, 227, 204, 4, 4, 138, 845, 0
2, 14, 6, 3, 889977.000000, 227, 204, 4, 4, 138, 845, 0
2, 14, 6, 4, 888038.000000, 227, 204, 4, 4, 138, 845, 0
2, 14, 6, 0, 890178.000000, 227, 204, 4, 4, 138, 845, 0
2, 14, 6, 1, 895931.000000, 227, 204, 4, 4, 138, 845, 0
2, 14, 6, 2, 891574.000000, 227, 204, 4, 4, 138, 845, 0
2, 14, 6, 3, 890957.000000, 227, 204, 4, 4, 138, 845, 0
2, 14, 6, 4, 889590.000000, 227, 204, 4, 4, 138, 845, 0
2, 14, 6, 0, 891594.000000, 227, 204, 4, 4, 138, 845, 0
2, 14, 6, 1, 890513.000000, 227, 204, 4, 4, 138, 845, 0
2, 14, 6, 2, 890339.000000, 227, 204, 4, 4, 138, 845, 0
2, 14, 6, 3, 887972.000000, 227, 204, 4, 4, 138, 845, 0
2, 14, 6, 4, 888672.000000, 227, 204, 4, 4, 138, 845, 0
2, 14, 6, 0, 887137.000000, 227, 204, 4, 4, 138, 845, 0
2, 14, 6, 1, 888370.000000, 227, 204, 4, 4, 138, 845, 0
2, 14, 6, 2, 887587.000000, 227, 204, 4, 4, 138, 845, 0
2, 14, 6, 3, 889836.000000, 227, 204, 4, 4, 138, 845, 0
2, 14, 6, 4, 887798.000000, 227, 204, 4, 4, 138, 845, 0
2, 15, 6, 0, 1871490.000000, 341, 287, 4, 4, 193, 1236, 0
2, 15, 6, 1, 1873866.000000, 341, 287, 4, 4, 193, 1236, 0
2, 15, 6, 2, 1872866.000000, 341, 287, 4, 4, 193, 1236, 0
2, 15, 6, 3, 1873700.000000, 341, 287, 4, 4, 193, 1236, 0
2, 15, 6, 4, 1871960.000000, 341, 287, 4, 4, 193, 1236, 0
2, 15, 6, 0, 1876942.000000, 341, 287, 4, 4, 193, 1236, 0
2, 15, 6, 1, 1873150.000000, 341, 287, 4, 4, 193, 1236, 0
2, 15, 6, 2, 1873584.000000, 341, 287, 4, 4, 193, 1236, 0
2, 15, 6, 3, 1873099.000000, 341, 287, 4, 4, 193, 1236, 0
2, 15, 6, 4, 1871599.000000, 341, 287, 4, 4, 193, 1236, 0
2, 15, 6, 0, 1877069.000000, 341, 287, 4, 4, 193, 1236, 0
2, 15, 6, 1, 1871223.000000, 341, 287, 4, 4, 193, 1236, 0
2, 15, 6, 2, 1873798.000000, 341, 287, 4, 4, 193, 1236, 0
2, 15, 6, 3, 1872474.000000, 341, 287, 4, 4, 193, 1236, 0
2, 15, 6, 4, 1874057.000000, 341, 287, 4, 4, 193, 1236, 0
2, 15, 6, 0, 1870989.000000, 341, 287, 4, 4, 193, 1236, 0
2, 15, 6, 1, 1874982.000000, 341, 287, 4, 4, 193, 1236, 0
2, 15, 6, 2, 1871812.000000, 341, 287, 4, 4, 193, 1236, 0
2, 15, 6, 3, 1873093.000000, 341, 287, 4, 4, 193, 1236, 0
2, 15, 6, 4, 1872772.000000, 341, 287, 4, 4, 193, 1236, 0
2, 15, 6, 0, 1871872.000000, 341, 287, 4, 4, 193, 1236, 0
2, 15, 6, 1, 1871168.000000, 341, 287, 4, 4, 193, 1236, 0
2, 15, 6, 2, 1874252.000000, 341, 287, 4, 4, 193, 1236, 0
2, 15, 6, 3, 1872696.000000, 341, 287, 4, 4, 193, 1236, 0
2, 15, 6, 4, 1872293.000000, 341, 287, 4, 4, 193, 1236, 0
2, 15, 6, 0, 1874789.000000, 341, 287, 4, 4, 193, 1236, 0
2, 15, 6, 1, 1874920.000000, 341, 287, 4, 4, 193, 1236, 0
2, 15, 6, 2, 1875499.000000, 341, 287, 4, 4, 193, 1236, 0
2, 15, 6, 3, 1871692.000000, 341, 287, 4, 4, 193, 1236, 0
2, 15, 6, 4, 1889012.000000, 341, 287, 4, 4, 193, 1236, 0
2, 16, 6, 0, 3973850.000000, 539, 432, 4, 4, 296, 1850, 0
2, 16, 6, 1, 3946981.000000, 539, 432, 4, 4, 296, 1850, 0
2, 16, 6, 2, 3938748.000000, 539, 432, 4, 4, 296, 1850, 0
2, 16, 6, 3, 3941625.000000, 539, 432, 4, 4, 296, 1850, 0
2, 16, 6, 4, 3939659.000000, 539, 432, 4, 4, 296, 1850, 0
2, 16, 6, 0, 4098358.000000, 539, 432, 4, 4, 296, 1850, 0
2, 16, 6, 1, 4004776.000000, 539, 432, 4, 4, 296, 1850, 0
2, 16, 6, 2, 3984056.000000, 539, 432, 4, 4, 296, 1850, 0
2, 16, 6, 3, 4001744.000000, 539, 432, 4, 4, 296, 1850, 0
2, 16, 6, 4, 3993930.000000, 539, 432, 4, 4, 296, 1850, 0
2, 16, 6, 0, 3985113.000000, 539, 432, 4, 4, 296, 1850, 0
2, 16, 6, 1, 3977170.000000, 539, 432, 4, 4, 296, 1850, 0
2, 16, 6, 2, 3979211.000000, 539, 432, 4, 4, 296, 1850, 0
2, 16, 6, 3, 3976047.000000, 539, 432, 4, 4, 296, 1850, 0
2, 16, 6, 4, 3974399.000000, 539, 432, 4, 4, 296, 1850, 0
2, 16, 6, 0, 3984506.000000, 539, 432, 4, 4, 296, 1850, 0
2, 16, 6, 1, 3975066.000000, 539, 432, 4, 4, 296, 1850, 0
2, 16, 6, 2, 3997097.000000, 539, 432, 4, 4, 296, 1850, 0
2, 16, 6, 3, 3975677.000000, 539, 432, 4, 4, 296, 1850, 0
2, 16, 6, 4, 4008469.000000, 539, 432, 4, 4, 296, 1850, 0
2, 16, 6, 0, 3991556.000000, 539, 432, 4, 4, 296, 1850, 0
2, 16, 6, 1, 4009263.000000, 539, 432, 4, 4, 296, 1850, 0
2, 16, 6, 2, 3983906.000000, 539, 432, 4, 4, 296, 1850, 0
2, 16, 6, 3, 3989244.000000, 539, 432, 4, 4, 296, 1850, 0
2, 16, 6, 4, 3999151.000000, 539, 432, 4, 4, 296, 1850, 0
2, 16, 6, 0, 3994189.000000, 539, 432, 4, 4, 296, 1850, 0
2, 16, 6, 1, 3973281.000000, 539, 432, 4, 4, 296, 1850, 0
2, 16, 6, 2, 3977705.000000, 539, 432, 4, 4, 296, 1850, 0
2, 16, 6, 3, 3976776.000000, 539, 432, 4, 4, 296, 1850, 0
2, 16, 6, 4, 3994991.000000, 539, 432, 4, 4, 296, 1850, 0
