Codigo de caso,Cantidad de gimnasios,Cantidad de paradas,Capacidad de la mochila,Tiempo,Distancia del camino,Cantidad de cambios
1101, 1101, 10000, 20, 2.61663e+07, 1.30306e+07, 2
1101, 1101, 10000, 20, 2.61074e+07, 1.30306e+07, 2
1101, 1101, 10000, 20, 2.61396e+07, 1.30306e+07, 2
1101, 1101, 10000, 20, 2.61143e+07, 1.30306e+07, 2
1101, 1101, 10000, 20, 2.61445e+07, 1.30306e+07, 2
1101, 1101, 10000, 20, 2.61353e+07, 1.30306e+07, 2
1101, 1101, 10000, 20, 2.61296e+07, 1.30306e+07, 2
1101, 1101, 10000, 20, 2.61963e+07, 1.30306e+07, 2
1101, 1101, 10000, 20, 2.61215e+07, 1.30306e+07, 2
1101, 1101, 10000, 20, 2.60927e+07, 1.30306e+07, 2
1101, 1101, 10000, 20, 2.61319e+07, 1.30306e+07, 2
1101, 1101, 10000, 20, 2.61144e+07, 1.30306e+07, 2
1101, 1101, 10000, 20, 2.62145e+07, 1.30306e+07, 2
1101, 1101, 10000, 20, 2.61336e+07, 1.30306e+07, 2
1101, 1101, 10000, 20, 2.65528e+07, 1.30306e+07, 2
1101, 1101, 10000, 20, 2.61789e+07, 1.30306e+07, 2
1101, 1101, 10000, 20, 2.62005e+07, 1.30306e+07, 2
1101, 1101, 10000, 20, 2.61303e+07, 1.30306e+07, 2
1101, 1101, 10000, 20, 2.61138e+07, 1.30306e+07, 2
1101, 1101, 10000, 20, 2.61336e+07, 1.30306e+07, 2
1101, 1101, 10000, 20, 2.60841e+07, 1.30306e+07, 2
1101, 1101, 10000, 20, 2.61283e+07, 1.30306e+07, 2
1101, 1101, 10000, 20, 2.6099e+07, 1.30306e+07, 2
1101, 1101, 10000, 20, 2.61135e+07, 1.30306e+07, 2
1101, 1101, 10000, 20, 2.61726e+07, 1.30306e+07, 2
1101, 1101, 10000, 20, 2.61239e+07, 1.30306e+07, 2
1101, 1101, 10000, 20, 2.61201e+07, 1.30306e+07, 2
1101, 1101, 10000, 20, 2.62066e+07, 1.30306e+07, 2
1101, 1101, 10000, 20, 2.62205e+07, 1.30306e+07, 2
1101, 1101, 10000, 20, 2.61797e+07, 1.30306e+07, 2
1101, 1101, 10000, 20, 2.61847e+07, 1.30306e+07, 2
1101, 1101, 10000, 20, 2.61486e+07, 1.30306e+07, 2
1101, 1101, 10000, 20, 2.61162e+07, 1.30306e+07, 2
1101, 1101, 10000, 20, 2.61639e+07, 1.30306e+07, 2
1101, 1101, 10000, 20, 2.61389e+07, 1.30306e+07, 2
1101, 1101, 10000, 20, 2.61086e+07, 1.30306e+07, 2
1101, 1101, 10000, 20, 2.61288e+07, 1.30306e+07, 2
1101, 1101, 10000, 20, 2.61369e+07, 1.30306e+07, 2
1101, 1101, 10000, 20, 2.6099e+07, 1.30306e+07, 2
1101, 1101, 10000, 20, 2.61041e+07, 1.30306e+07, 2
1101, 1101, 10000, 20, 2.61495e+07, 1.30306e+07, 2
1101, 1101, 10000, 20, 2.61835e+07, 1.30306e+07, 2
1101, 1101, 10000, 20, 2.61126e+07, 1.30306e+07, 2
1201, 1201, 10000, 20, 3.1354e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.1388e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.13546e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.13606e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.14062e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.13848e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.13908e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.15073e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.14739e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.13575e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.13725e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.13653e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.13162e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.13272e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.15217e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.13834e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.14252e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.14873e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.13673e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.14659e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.13896e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.1385e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.14323e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.13887e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.13548e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.13903e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.13926e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.14127e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.13972e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.14132e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.13707e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.13685e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.19122e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.13753e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.13596e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.13786e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.13809e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.13296e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.13452e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.14081e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.13329e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.15503e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.15047e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.13485e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.14034e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.13698e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.13551e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.13908e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.13736e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.13889e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.13347e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.13699e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.14392e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.14901e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.152e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.14907e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.14921e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.15019e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.15043e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.16599e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.15075e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.15269e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.1494e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.1513e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.14907e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.14872e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.15015e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.14889e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.15693e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.14902e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.14685e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.15371e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.15253e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.15124e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.15254e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.20989e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.15181e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.15338e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.15054e+07, 1.39179e+07, 2
1201, 1201, 10000, 20, 3.14962e+07, 1.39179e+07, 2
1301, 1301, 10000, 20, 3.75397e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75374e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75134e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75524e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75636e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75189e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75302e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75394e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75168e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75078e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.7778e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75123e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.7529e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75285e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75819e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75356e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75427e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75624e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75479e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75333e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75459e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75546e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75343e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75302e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75324e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75116e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75469e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.76562e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75533e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75321e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75568e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75504e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75401e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.74878e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75241e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75068e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75276e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75586e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75385e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75895e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75293e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75119e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75494e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75234e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75262e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75646e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75694e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75458e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75298e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.7534e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75934e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.7564e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75642e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.7543e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75444e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75277e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75737e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75564e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75283e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75203e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75742e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75327e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75799e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.76367e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75142e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75465e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75684e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75351e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75331e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75474e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75129e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75255e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75736e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75258e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75717e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.76269e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.7525e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75984e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.76098e+07, 1.60149e+07, 2
1301, 1301, 10000, 20, 3.75754e+07, 1.60149e+07, 2
1401, 1401, 10000, 20, 4.83175e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83454e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83056e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83203e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83087e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83048e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.84237e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.82974e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83551e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83174e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.82929e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83277e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83025e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.8316e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.82943e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83446e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83788e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83641e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83211e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83588e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83509e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.82725e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.82912e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83165e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83314e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.85391e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83836e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83391e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.82924e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.8341e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83451e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83407e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83266e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83159e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83719e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83136e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83031e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83536e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83303e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.82864e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83849e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83584e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83171e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83665e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83538e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83142e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.85023e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83725e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83779e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 5.05226e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83316e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83542e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83244e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83555e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83279e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83522e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.84353e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83185e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.84904e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83707e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83977e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83975e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83271e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83428e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83307e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83873e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.82947e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.8432e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83184e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.8565e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83655e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83196e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83609e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.82883e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.82998e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83097e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.84079e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83459e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83197e+07, 1.77121e+07, 2
1401, 1401, 10000, 20, 4.83266e+07, 1.77121e+07, 2
1501, 1501, 10000, 20, 5.74183e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.7373e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.73733e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.74027e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.74467e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.74558e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.74234e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.73997e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.74981e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.73663e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.73962e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.74385e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.7378e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.73785e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.74763e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.74059e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.73643e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.74293e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.7395e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.73928e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.7363e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.7438e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.73789e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.75564e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.75159e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.74344e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.74312e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.7553e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.75272e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.74113e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.73998e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.74788e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.74671e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.74065e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.74294e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.73891e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.74367e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.74085e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.73928e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.81707e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.74389e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.74426e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.74357e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.74249e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.74346e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.74633e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.73775e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.7446e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.7486e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.74241e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.74064e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.74081e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.74666e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.75142e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.75266e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.75332e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.84165e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.94358e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.95925e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.96254e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.7582e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.82392e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.82145e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.80783e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.79237e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.84193e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.80971e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.7921e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.86555e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.8084e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.81093e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.79571e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.91332e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.8568e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.77177e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.90883e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.79374e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.82361e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.86688e+07, 1.92532e+07, 2
1501, 1501, 10000, 20, 5.84132e+07, 1.92532e+07, 2

